"trial_number","trial_type","response_key","response_time","trial_earnings"
1,"Trustworthy","None",NA,9
2,"Trustworthy","1",2.10050779999983,9
3,"Trustworthy","1",3.45061559999886,9
4,"Neutral","None",NA,9
5,"Untrustworthy","None",NA,9
6,"Trustworthy","2",3.15056980000008,12
7,"Untrustworthy","2",3.35043679999944,6
8,"Untrustworthy","1",3.93363150000005,9
9,"Neutral","2",2.48416030000044,12
10,"Untrustworthy","2",2.8504836000011,6
11,"Neutral","None",NA,9
12,"Untrustworthy","1",3.76717640000061,9
13,"Trustworthy","2",2.08370259999901,12
14,"Trustworthy","2",3.00054090000049,12
15,"Neutral","2",3.11715569999978,12
16,"Neutral","2",3.61796139999933,12
17,"Trustworthy","2",2.1174332999999,12
18,"Trustworthy","3",3.55080269999962,15
19,"Untrustworthy","2",3.91722540000046,6
20,"Untrustworthy","1",3.10071479999897,9
21,"Trustworthy","2",2.43413049999981,12
22,"Trustworthy","3",2.50050680000095,15
23,"Untrustworthy","1",2.56694999999854,9
24,"Trustworthy","2",1.8673544000012,12
25,"Neutral","2",2.03416730000026,12
26,"Untrustworthy","2",2.15038800000002,6
27,"Neutral","3",2.20079050000095,3
28,"Trustworthy","3",2.21715340000083,15
29,"Untrustworthy","2",2.65018699999928,6
30,"Untrustworthy","1",2.33383589999903,9
31,"Neutral","None",NA,9
32,"Trustworthy","3",2.01716080000006,15
33,"Neutral","2",2.41739299999972,12
34,"Untrustworthy","1",2.30030269999952,9
35,"Neutral","2",3.16712989999905,12
36,"Neutral","3",2.50067449999915,15
37,"Trustworthy","4",2.86736969999947,18
38,"Trustworthy","4",2.03375650000089,18
39,"Neutral","2",3.25070899999992,6
40,"Untrustworthy","2",2.51715950000107,6
41,"Neutral","2",2.73393469999974,6
42,"Untrustworthy","None",NA,9
43,"Neutral","2",2.23419520000061,12
44,"Neutral","None",NA,9
45,"Untrustworthy","2",1.58432019999964,6
