"trial_number","trial_type","response_key","response_time","trial_earnings"
1,"Untrustworthy","1",2.14048860000912,9
2,"Neutral","2",2.0308662999887,12
3,"Neutral","2",2.23368439998012,12
4,"Trustworthy","1",1.61410690005869,9
5,"Trustworthy","2",3.78381340007763,12
6,"Untrustworthy","1",1.68380650004838,9
7,"Trustworthy","2",1.58376539999153,12
8,"Untrustworthy","2",2.10041049995925,12
9,"Trustworthy","2",1.51722650008742,12
10,"Untrustworthy","1",1.73361570003908,9
11,"Untrustworthy","1",2.41730510001071,9
12,"Neutral","2",1.80045260000043,6
13,"Untrustworthy","1",1.90082880004775,9
14,"Neutral","1",1.43379330006428,9
15,"Trustworthy","2",1.63382619991899,12
16,"Trustworthy","3",1.21690890006721,15
17,"Trustworthy","3",1.38364560005721,15
18,"Neutral","1",1.46691730001476,9
19,"Untrustworthy","2",1.11716210003942,6
20,"Trustworthy","2",1.41708629997447,12
21,"Trustworthy","3",1.16746650007553,15
22,"Trustworthy","4",1.11680109996814,18
23,"Untrustworthy","None",NA,9
24,"Trustworthy","3",1.25003869994543,15
25,"Neutral","2",1.68393590010237,12
26,"Neutral","2",0.933846200001426,12
27,"Untrustworthy","2",1.35037579992786,6
28,"Untrustworthy","1",0.667086299974471,9
29,"Neutral","2",1.06588949996512,6
30,"Neutral","2",1.60080220003147,6
31,"Neutral","1",0.817235499969684,9
32,"Neutral","1",1.40081330004614,9
33,"Neutral","2",1.7671021000715,12
34,"Untrustworthy","1",1.8512056999607,9
35,"Untrustworthy","2",1.40049380005803,6
36,"Neutral","1",1.51718750002328,9
37,"Trustworthy","3",1.86735990003217,15
38,"Untrustworthy","1",0.933703699964099,9
39,"Trustworthy","4",1.25048349995632,18
40,"Trustworthy","4",0.750545399961993,18
41,"Neutral","2",1.61667269992176,6
42,"Untrustworthy","1",0.750248500029556,9
43,"Neutral","1",0.817112199962139,9
44,"Trustworthy","4",0.817450599977747,18
45,"Untrustworthy","1",2.15060210006777,9
