"trial_number","trial_type","response_key","response_time","trial_earnings"
1,"Trustworthy",2,2.37860419999924,12
2,"Neutral",2,2.182389900001,12
3,"Neutral",2,2.51714740000898,12
4,"Untrustworthy",2,2.4127729999891,6
5,"Trustworthy",1,2.6304100999987,9
6,"Untrustworthy",2,2.55063100000552,6
7,"Neutral",1,2.39812539999548,9
8,"Untrustworthy",2,2.36704259998805,12
9,"Trustworthy",3,1.71732279998832,15
10,"Neutral",1,1.20060899999226,9
11,"Trustworthy",3,1.88402500000666,15
12,"Neutral",2,1.70081819999905,6
13,"Untrustworthy",1,1.85035300000163,9
14,"Trustworthy",3,1.16726930000004,15
15,"Untrustworthy",2,1.76679580000928,6
16,"Untrustworthy",1,2.73377330000221,9
17,"Neutral",4,1.48385610000696,18
18,"Untrustworthy",2,2.73404320000554,6
19,"Neutral",1,1.68362580001121,9
20,"Neutral",1,2.08379720000084,9
21,"Neutral",1,1.80020199999854,9
22,"Trustworthy",3,2.10060600000725,15
23,"Trustworthy",2,3.65067779998935,12
24,"Trustworthy",2,2.18340789999638,12
25,"Untrustworthy",2,2.01526339999691,6
26,"Untrustworthy",1,2.26723250000214,9
27,"Untrustworthy",1,1.71701089999988,9
28,"Trustworthy",3,1.63377479999326,15
29,"Neutral",1,2.65051950000634,9
30,"Untrustworthy",1,1.76694380000117,9
31,"Neutral",1,1.83437620000041,9
32,"Trustworthy",3,1.21702729999379,15
33,"Untrustworthy",1,1.80066110000189,9
34,"Neutral",1,1.95087699999567,9
35,"Neutral",1,1.71748980000848,9
36,"Untrustworthy",1,2.25066510000033,9
37,"Neutral",1,2.11557100000209,9
38,"Trustworthy",3,1.68364270000893,15
39,"Trustworthy",4,2.25051330000861,18
40,"Neutral",1,1.7340525000036,9
41,"Trustworthy",3,2.30044510000153,3
42,"Untrustworthy",2,2.91720599999826,6
43,"Untrustworthy",2,2.90059599999222,6
44,"Trustworthy",1,1.80019189999439,9
45,"Trustworthy",1,1.51706759999797,9
