"trial_number","trial_type","response_key","response_time","trial_earnings"
1,"Neutral","2",3.2876760000363,12
2,"Trustworthy","2",3.82969109993428,12
3,"Trustworthy","None",NA,9
4,"Trustworthy","3",2.30089359998237,15
5,"Untrustworthy","1",2.41439569997601,9
6,"Neutral","3",2.23379249998834,15
7,"Trustworthy","3",1.63361170003191,15
8,"Neutral","3",2.01712759991642,3
9,"Untrustworthy","1",2.4174054999603,9
10,"Trustworthy","2",2.43386359990109,12
11,"Untrustworthy","1",1.71664929995313,9
12,"Untrustworthy","1",2.31703280005604,9
13,"Trustworthy","2",1.81732530007139,12
14,"Neutral","1",1.55053479992785,9
15,"Trustworthy","3",1.61722789995838,15
16,"Trustworthy","3",2.2840176000027,15
17,"Trustworthy","4",1.11733350006398,18
18,"Neutral","1",2.1839874999132,9
19,"Untrustworthy","2",1.81752019992564,6
20,"Neutral","1",1.16731720010284,9
21,"Untrustworthy","1",1.60052769992035,9
22,"Neutral","1",1.45048150001094,9
23,"Trustworthy","3",2.31707529991399,15
24,"Untrustworthy","2",1.55078940000385,6
25,"Neutral","1",1.63349030003883,9
26,"Untrustworthy","1",1.30055000004359,9
27,"Neutral","1",1.25098040001467,9
28,"Trustworthy","4",1.08383500005584,18
29,"Untrustworthy","1",0.982452599913813,9
30,"Trustworthy","4",0.968549999990501,18
31,"Untrustworthy","1",0.917134599993005,9
32,"Neutral","1",1.80058580008335,9
33,"Neutral","1",1.10042369994335,9
34,"Neutral","1",1.00031219993252,9
35,"Untrustworthy","1",1.46702849993017,9
36,"Untrustworthy","1",1.01705559995025,9
37,"Untrustworthy","1",1.08375130000059,9
38,"Neutral","1",1.33362759999,9
39,"Neutral","1",2.33390169998165,9
40,"Trustworthy","4",0.80050160002429,18
41,"Untrustworthy","1",1.05065119999927,9
42,"Untrustworthy","1",0.86692979990039,9
43,"Trustworthy","4",0.833906500018202,18
44,"Trustworthy","4",1.08373170008417,18
45,"Neutral","1",0.900597300031222,9
