"trial_number","trial_type","response_key","response_time","trial_earnings"
1,"Untrustworthy","None",NA,9
2,"Untrustworthy","2",1.01697880000575,6
3,"Trustworthy","2",1.43379460001597,12
4,"Trustworthy","3",1.93410690000746,15
5,"Untrustworthy","1",1.68401969998376,9
6,"Untrustworthy","1",1.01709440001287,9
7,"Neutral","2",1.46720370001276,12
8,"Untrustworthy","1",1.15067740000086,9
9,"Neutral","3",1.00043820001883,15
10,"Neutral","3",1.55044859999907,15
11,"Trustworthy","3",1.60049760001129,15
12,"Untrustworthy","1",0.800657600018894,9
13,"Trustworthy","3",1.60053409999819,15
14,"Trustworthy","4",2.71747110001161,18
15,"Neutral","3",1.53378800000064,15
16,"Neutral","4",2.33401209997828,18
17,"Neutral","3",3.35051089999615,15
18,"Neutral","4",1.31679270000313,18
19,"Untrustworthy","1",0.833842199994251,9
20,"Untrustworthy","1",0.600504800007911,9
21,"Trustworthy","3",1.10052710000309,15
22,"Trustworthy","3",1.58401199997752,15
23,"Untrustworthy","1",1.80050419998588,9
24,"Neutral","3",1.05052940000314,15
25,"Untrustworthy","1",2.40066370001296,9
26,"Trustworthy","3",1.0336056999804,15
27,"Neutral","4",1.00029450000147,0
28,"Trustworthy","3",1.36700589998509,15
29,"Untrustworthy","2",2.30157630000031,6
30,"Untrustworthy","1",0.933748400013428,9
31,"Neutral","1",0.950620800023898,9
32,"Trustworthy","3",1.48368699999992,15
33,"Neutral","1",0.800432999996701,9
34,"Untrustworthy","1",0.900463899975875,9
35,"Trustworthy","4",1.83391139999731,18
36,"Trustworthy","4",0.80019410001114,18
37,"Trustworthy","4",2.43348330000299,18
38,"Neutral","1",0.667125899984967,9
39,"Untrustworthy","1",0.883755699993344,9
40,"Untrustworthy","1",0.65054939998663,9
41,"Neutral","1",0.733708700019633,9
42,"Neutral","1",0.600328699976671,9
43,"Neutral","1",0.667269400000805,9
44,"Trustworthy","3",2.06731739998213,15
45,"Trustworthy","4",0.917001599998912,18
