"trial_number","trial_type","response_key","response_time","trial_earnings"
1,"Trustworthy","None",NA,9
2,"Untrustworthy","2",1.69602858088911,6
3,"Trustworthy","3",1.90065763657913,15
4,"Neutral","4",0.978169426321983,0
5,"Neutral","1",2.56726608704776,9
6,"Untrustworthy","1",1.41706839762628,9
7,"Untrustworthy","1",1.38412740873173,9
8,"Neutral","1",2.11717534856871,9
9,"Untrustworthy","1",1.73393483925611,9
10,"Neutral","1",1.767685926985,9
11,"Untrustworthy","3",2.35116366343573,3
12,"Trustworthy","4",1.43393142614514,18
13,"Neutral","1",1.0167225128971,9
14,"Untrustworthy","None",NA,9
15,"Neutral","1",1.63465619180351,9
16,"Trustworthy","4",1.53361455444247,18
17,"Trustworthy","4",1.06741741113365,18
18,"Trustworthy","4",1.21707863779739,18
19,"Neutral","1",2.05075690755621,9
20,"Untrustworthy","2",1.54979093326256,6
21,"Trustworthy","4",1.01736763352528,18
22,"Neutral","1",0.66624151635915,9
23,"Untrustworthy","2",0.983733736909926,6
24,"Untrustworthy","1",1.617409162689,9
25,"Neutral","2",0.71747458493337,12
26,"Neutral","4",1.50091306818649,18
27,"Untrustworthy","2",0.850682382937521,6
28,"Neutral","4",1.18401078600436,18
29,"Trustworthy","2",1.70051086274907,12
30,"Trustworthy","4",0.683675710111856,18
31,"Trustworthy","4",0.817047917749733,18
32,"Neutral","4",2.16720066405833,0
33,"Trustworthy","4",0.867561909370124,18
34,"Neutral","1",0.834019035100937,9
35,"Neutral","1",1.06722171371803,9
36,"Untrustworthy","1",1.51738299382851,9
37,"Untrustworthy","1",1.51717819366604,9
38,"Trustworthy","4",2.05097194807604,0
39,"Trustworthy","2",1.76751127792522,12
40,"Untrustworthy","3",1.96730761555955,3
41,"Untrustworthy","1",1.76827302156016,9
42,"Trustworthy","3",2.0173147264868,15
43,"Trustworthy","4",1.4177738209255,18
44,"Neutral","2",2.35058339638636,6
45,"Untrustworthy","1",1.75062378775328,9
