"trial_number","trial_type","response_key","response_time","trial_earnings"
1,"Trustworthy","1",3.15646160001052,9
2,"Trustworthy","3",3.51721900000121,15
3,"Trustworthy","2",2.3671932000143,12
4,"Trustworthy","2",3.11740260000806,12
5,"Trustworthy","3",0.98377230000915,15
6,"Neutral","2",3.51665450001019,12
7,"Untrustworthy","2",2.64906290001818,6
8,"Untrustworthy","1",1.21713289999752,9
9,"Trustworthy","2",3.7672109999985,12
10,"Neutral","None",NA,9
11,"Neutral","3",2.26716810002108,3
12,"Untrustworthy","1",0.966988300002413,9
13,"Untrustworthy","1",1.00040089999675,9
14,"Neutral","2",2.60058540001046,12
15,"Neutral","3",2.05049110000255,15
16,"Neutral","3",1.61704380001174,15
17,"Neutral","2",1.58503330001258,12
18,"Trustworthy","3",1.86728289999883,15
19,"Neutral","3",1.28372629999649,15
20,"Untrustworthy","1",0.867214800004149,9
21,"Trustworthy","3",1.03365009999834,15
22,"Untrustworthy","2",1.96789390000049,6
23,"Neutral","3",1.40032020001672,15
24,"Trustworthy","3",1.71747470000992,15
25,"Neutral","3",1.66731230000732,15
26,"Untrustworthy","1",0.867387500009499,9
27,"Neutral","3",1.55055580000044,3
28,"Trustworthy","4",1.95017130000633,18
29,"Untrustworthy","1",0.818172300001606,9
30,"Trustworthy","4",2.9506613999838,18
31,"Neutral","1",1.2003718999913,9
32,"Untrustworthy","1",0.850461599999107,9
33,"Trustworthy","4",1.06700480001746,18
34,"Untrustworthy","2",1.36734959998284,6
35,"Untrustworthy","1",0.700364899996202,9
36,"Untrustworthy","1",0.984007899998687,9
37,"Trustworthy","4",1.00059939999483,18
38,"Untrustworthy","1",0.800584399985382,9
39,"Trustworthy","4",0.933767200011062,18
40,"Neutral","3",1.90047309998772,15
41,"Trustworthy","4",0.884185699978843,0
42,"Untrustworthy","1",0.933700399997178,9
43,"Neutral","3",1.13376830000198,15
44,"Neutral","3",2.00040190000436,3
45,"Untrustworthy","1",1.11732349998783,9
