"trial_number","trial_type","response_key","response_time","trial_earnings"
1,"Untrustworthy","2",1.95583630001056,6
2,"Untrustworthy","None",NA,9
3,"Untrustworthy","2",1.23373360000551,6
4,"Trustworthy","3",1.91399000000092,15
5,"Neutral","3",2.57902839999588,15
6,"Trustworthy","4",1.48366620000161,18
7,"Neutral","4",1.30033340000955,18
8,"Untrustworthy","1",1.73384120000992,9
9,"Neutral","4",1.08383150000009,18
10,"Neutral","4",1.0335242000001,18
11,"Trustworthy","4",1.81725520000327,18
12,"Neutral","4",0.950696699990658,0
13,"Trustworthy","3",1.10076989998925,15
14,"Neutral","2",1.55052460001025,12
15,"Neutral","3",1.11700990000099,15
16,"Trustworthy","1",0.983716400005505,9
17,"Neutral","4",1.40043930000684,18
18,"Neutral","3",0.934740699987742,15
19,"Neutral","3",1.61707930000557,15
20,"Untrustworthy","2",2.00058790000912,6
21,"Neutral","4",1.13375039999664,18
22,"Trustworthy","4",1.58335729999817,18
23,"Neutral","3",1.73385220000637,15
24,"Untrustworthy","1",1.16731900000013,9
25,"Trustworthy","3",1.4839556000079,15
26,"Untrustworthy","1",0.917072700001881,9
27,"Untrustworthy","2",1.76727120000578,6
28,"Untrustworthy","1",1.2339731999964,9
29,"Untrustworthy","1",0.767383899990818,9
30,"Untrustworthy","2",1.5506435999996,6
31,"Trustworthy","3",1.1004302999936,15
32,"Trustworthy","4",1.15041940000083,18
33,"Untrustworthy","1",1.03365949999716,9
34,"Trustworthy","4",1.30056760000298,18
35,"Trustworthy","4",0.983794999992824,18
36,"Trustworthy","4",1.01708950000466,18
37,"Trustworthy","4",0.883979099991848,18
38,"Neutral","4",1.45044390000112,18
39,"Untrustworthy","1",0.817362799993134,9
40,"Untrustworthy","2",1.6835873999953,6
41,"Trustworthy","4",0.917553399995086,0
42,"Neutral","3",1.28350590000628,15
43,"Untrustworthy","3",2.00058229999559,3
44,"Trustworthy","3",1.4507780999993,15
45,"Neutral","4",1.03412140000728,18
