"trial_number","trial_type","response_key","response_time","trial_earnings"
1,"Neutral","2",2.45488704694435,12
2,"Neutral","1",2.33402472396847,9
3,"Untrustworthy","3",3.09430086304201,3
4,"Neutral","3",2.75045198289445,3
5,"Trustworthy","2",1.73260705085704,12
6,"Neutral","1",0.766998139733914,9
7,"Trustworthy","3",1.56708631763468,15
8,"Neutral","4",2.23478988057468,18
9,"Untrustworthy","1",3.11729766015196,9
10,"Untrustworthy","3",1.53380001254845,3
11,"Neutral","2",1.93376587913372,12
12,"Untrustworthy","4",0.883836705936119,0
13,"Neutral","1",0.700546134146862,9
14,"Neutral","2",1.60069006320555,12
15,"Trustworthy","3",1.41733293130528,15
16,"Trustworthy","1",1.70058595639421,9
17,"Trustworthy","4",1.31693243293557,18
18,"Untrustworthy","1",1.11700013082009,9
19,"Untrustworthy","2",1.40053361852188,6
20,"Untrustworthy","1",0.767176202207338,9
21,"Untrustworthy","1",1.45031146710971,9
22,"Trustworthy","3",1.41728400677675,15
23,"Untrustworthy","1",2.11714690434746,9
24,"Trustworthy","2",0.883918057079427,12
25,"Neutral","3",0.800601885304786,15
26,"Neutral","4",1.1672109044739,18
27,"Untrustworthy","1",0.850458809523843,9
28,"Trustworthy","3",1.48390383488731,15
29,"Neutral","4",1.60031800932484,18
30,"Untrustworthy","1",0.8171127710375,9
31,"Neutral","3",2.50056206301088,15
32,"Untrustworthy","None",NA,9
33,"Untrustworthy","2",3.21717876219191,6
34,"Neutral","4",1.0338591770269,18
35,"Trustworthy","3",1.16692418407183,15
36,"Trustworthy","2",2.000473316235,12
37,"Trustworthy","4",1.33359464333626,18
38,"Neutral","2",2.20035271160305,6
39,"Untrustworthy","1",0.967177340004127,9
40,"Untrustworthy","1",1.71709627320524,9
41,"Trustworthy","3",2.43382276810007,15
42,"Trustworthy","2",1.73379603028297,12
43,"Neutral","1",1.93337050074479,9
44,"Trustworthy","None",NA,9
45,"Trustworthy","2",2.5171264243545,6
