"trial_number","trial_type","response_key","response_time","trial_earnings"
1,"Neutral",2,2.17219299997669,12
2,"Untrustworthy",2,2.36280760006048,6
3,"Untrustworthy",2,2.66717709996738,6
4,"Trustworthy",3,3.28064290003385,15
5,"Untrustworthy",1,1.41759150009602,9
6,"Trustworthy",3,1.86729429999832,15
7,"Trustworthy",3,2.15043409995269,15
8,"Trustworthy",4,1.20053699996788,0
9,"Trustworthy",2,1.91722510010004,12
10,"Neutral",2,2.33398480003234,12
11,"Neutral",3,1.4169952000957,3
12,"Untrustworthy",2,2.2172569000395,6
13,"Neutral",2,1.31785569991916,6
14,"Neutral",1,1.08407710003667,9
15,"Neutral",1,1.31740579998586,9
16,"Untrustworthy",2,2.88376829994377,6
17,"Trustworthy",3,1.61696150002535,15
18,"Neutral",1,1.36737649992574,9
19,"Untrustworthy",1,1.18380460003391,9
20,"Untrustworthy",1,1.46733930008486,9
21,"Trustworthy",4,0.967035099980421,18
22,"Trustworthy",4,1.71736320003401,18
23,"Untrustworthy",2,2.93384760001209,6
24,"Neutral",1,1.68385999999009,9
25,"Trustworthy",4,1.11699399992358,18
26,"Trustworthy",4,1.58386799995787,18
27,"Trustworthy",4,1.50058659992646,18
28,"Neutral",1,1.66725629998837,9
29,"Neutral",2,2.5171480999561,6
30,"Trustworthy",4,1.08364880003501,18
31,"Trustworthy",4,0.967142799985595,18
32,"Untrustworthy",1,1.53376420005225,9
33,"Untrustworthy",1,1.20049019996077,9
34,"Neutral",1,1.65016550000291,9
35,"Neutral",2,2.06701140000951,12
36,"Untrustworthy",2,1.33353030006401,6
37,"Neutral",2,1.30039780004881,12
38,"Trustworthy",4,0.983858800027519,18
39,"Trustworthy",4,1.0503686000593,18
40,"Untrustworthy",1,2.11721969989594,9
41,"Untrustworthy",1,1.06717409996781,9
42,"Untrustworthy",1,1.21774380002171,9
43,"Neutral",3,1.66861870000139,15
44,"Untrustworthy",1,1.50069199991412,9
45,"Neutral",3,1.21712759998627,15
