"trial_number","trial_type","response_key","response_time","trial_earnings"
1,"Trustworthy","4",2.38385199999902,18
2,"Untrustworthy","1",2.6981056999648,9
3,"Neutral","None",NA,9
4,"Neutral","3",1.93374920007773,15
5,"Trustworthy","2",1.78309729998,12
6,"Neutral","2",1.5840655999491,12
7,"Trustworthy","2",1.85032339999452,12
8,"Untrustworthy","1",3.44879330007825,9
9,"Trustworthy","3",3.33371890010312,15
10,"Neutral","3",3.56730569992214,15
11,"Untrustworthy","2",0.999145100009628,6
12,"Trustworthy","4",2.71714800002519,18
13,"Neutral","3",3.08381949993782,3
14,"Untrustworthy","1",2.08361520001199,9
15,"Untrustworthy","1",1.83373680000659,9
16,"Trustworthy","None",NA,9
17,"Trustworthy","1",1.03389650001191,9
18,"Trustworthy","3",2.75059139996301,15
19,"Neutral","3",2.51727310009301,15
20,"Neutral","3",3.25056339998264,15
21,"Trustworthy","2",3.03386969992425,12
22,"Neutral","1",1.75055040000007,9
23,"Untrustworthy","3",2.68392380001023,3
24,"Untrustworthy","1",2.31674819998443,9
25,"Untrustworthy","1",3.00055790005717,9
26,"Untrustworthy","1",3.23392270004842,9
27,"Neutral","4",3.38404989999253,0
28,"Untrustworthy","1",3.26732009998523,9
29,"Trustworthy","3",1.38363449997269,15
30,"Neutral","1",1.3337482000934,9
31,"Neutral","1",2.683704999974,9
32,"Trustworthy","3",2.23377589997835,15
33,"Neutral","1",2.38392029993702,9
34,"Untrustworthy","1",1.20053060003556,9
35,"Neutral","1",1.51718740002252,9
36,"Untrustworthy","1",1.48379490000661,9
37,"Untrustworthy","1",1.18414769996889,9
38,"Untrustworthy","2",2.35050930001307,6
39,"Trustworthy","2",3.78393170004711,12
40,"Neutral","4",1.81698859995231,18
41,"Trustworthy","2",3.80057769990526,6
42,"Untrustworthy","1",1.16644269996323,9
43,"Trustworthy","1",1.10043689992744,9
44,"Trustworthy","1",2.4681741000386,9
45,"Neutral","4",0.934091000002809,18
