"trial_number","trial_type","response_key","response_time","trial_earnings"
1,"Neutral",1,3.05027392040938,9
2,"Neutral",2,2.63373800349655,6
3,"Neutral",1,2.78352495434228,9
4,"Neutral",1,0.800504605169408,9
5,"Untrustworthy",2,2.5289513656171,6
6,"Untrustworthy",2,1.55042695172597,6
7,"Untrustworthy",1,0.550074240076356,9
8,"Trustworthy",3,2.22984338464448,15
9,"Untrustworthy",1,2.76847839070251,9
10,"Neutral",2,1.76704649534076,12
11,"Untrustworthy",2,2.05130929959705,6
12,"Trustworthy",2,2.20113721053349,12
13,"Untrustworthy",1,1.20042723615188,9
14,"Neutral",3,2.66708631761139,15
15,"Trustworthy",4,2.53363446565345,18
16,"Neutral",1,0.600386276084464,9
17,"Trustworthy",2,1.50066730764229,12
18,"Neutral",3,1.61682548170211,3
19,"Trustworthy",3,3.00056206306908,15
20,"Neutral",3,1.58370472345268,3
21,"Trustworthy",4,2.21706157096196,18
22,"Untrustworthy",1,1.00055352965137,9
23,"Trustworthy",3,3.23368168348679,15
24,"Trustworthy",3,2.21725385566242,15
25,"Neutral",2,1.26708005985711,12
26,"Trustworthy",4,1.78396470606094,18
27,"Trustworthy",3,2.00054385856492,15
28,"Neutral",2,0.982990198011976,12
29,"Untrustworthy",2,1.73473469831515,6
30,"Trustworthy",3,1.71715657552704,15
31,"Untrustworthy",1,0.96724219340831,9
32,"Neutral",2,3.26663518807618,6
33,"Neutral",1,1.13353718543658,9
34,"Trustworthy",4,0.700460800668225,18
35,"Untrustworthy",1,0.750401920580771,9
36,"Trustworthy",4,1.4336714434321,18
37,"Neutral",1,1.95053048961563,9
38,"Untrustworthy",1,0.917432487010956,9
39,"Untrustworthy",1,1.20033450715709,9
40,"Neutral",1,2.36710338434204,9
41,"Untrustworthy",1,0.71701378421858,9
42,"Untrustworthy",1,0.666924752935302,9
43,"Untrustworthy",1,0.734164101944771,9
44,"Trustworthy",4,1.11828411486931,18
45,"Trustworthy",4,1.15048611623934,0
