"trial_number","trial_type","response_key","response_time","trial_earnings"
1,"Neutral","2",2.87001520000013,12
2,"Trustworthy","4",2.54706859999988,18
3,"Neutral","2",2.9671864999998,12
4,"Untrustworthy","1",2.6630682,9
5,"Untrustworthy","1",3.76707290000013,9
6,"Neutral","4",3.11714930000016,18
7,"Untrustworthy","1",2.85074640000016,9
8,"Untrustworthy","2",3.2671862000002,12
9,"Trustworthy","3",3.45064190000016,15
10,"Neutral","4",2.91705809999985,18
11,"Untrustworthy","2",2.98381669999981,6
12,"Untrustworthy","1",3.63402339999993,9
13,"Neutral","3",3.39555840000003,3
14,"Neutral","4",2.01737939999998,18
15,"Trustworthy","3",3.03393089999986,15
16,"Neutral","2",2.68385009999997,12
17,"Trustworthy","None",NA,9
18,"Neutral","2",3.03374550000012,12
19,"Untrustworthy","3",2.05046240000001,3
20,"Trustworthy","4",1.91710130000001,18
21,"Neutral","4",2.33363610000015,18
22,"Untrustworthy","2",2.23372559999984,6
23,"Trustworthy","4",2.48397550000004,18
24,"Trustworthy","3",2.26709679999999,15
25,"Untrustworthy","1",1.78370399999994,9
26,"Trustworthy","2",1.96693060000007,12
27,"Untrustworthy","2",1.35058490000006,6
28,"Neutral","4",0.984067000000096,0
29,"Untrustworthy","4",2.28352500000005,0
30,"Untrustworthy","3",2.91757749999988,3
31,"Trustworthy","4",1.38364249999995,18
32,"Neutral","3",3.01739659999998,15
33,"Neutral","4",2.38394919999996,18
34,"Neutral","None",NA,9
35,"Trustworthy","3",2.26737300000013,15
36,"Untrustworthy","1",1.56694190000007,9
37,"Trustworthy","3",2.68402399999991,15
38,"Trustworthy","4",1.38385349999999,18
39,"Neutral","None",NA,9
40,"Trustworthy","4",1.55041310000001,18
41,"Trustworthy","3",1.70030650000012,3
42,"Neutral","2",1.300299,12
43,"Untrustworthy","2",2.66734150000002,6
44,"Trustworthy","3",1.56718589999991,15
45,"Untrustworthy","1",2.28385819999994,9
