"trial_number","trial_type","response_key","response_time","trial_earnings"
1,"Neutral","None",NA,9
2,"Untrustworthy","2",2.11814880010206,6
3,"Neutral","2",3.20069620001595,12
4,"Untrustworthy","1",2.40051040006801,9
5,"Untrustworthy","1",2.66704289999325,9
6,"Neutral","4",2.85025429993402,18
7,"Neutral","3",2.45043119997717,15
8,"Trustworthy","2",2.19880540005397,6
9,"Untrustworthy","1",1.6668895999901,9
10,"Untrustworthy","None",NA,9
11,"Neutral","4",1.63395249994937,0
12,"Untrustworthy","2",1.4339702000143,6
13,"Trustworthy","2",2.71734119998291,12
14,"Trustworthy","3",1.9183583999984,15
15,"Neutral","3",2.73397820000537,15
16,"Untrustworthy","1",1.53398559999187,9
17,"Trustworthy","None",NA,9
18,"Neutral","3",2.30058639997151,15
19,"Neutral","4",2.85051779996138,18
20,"Neutral","4",2.18395620002411,18
21,"Neutral","3",1.96698090003338,15
22,"Trustworthy","2",1.78382939996663,12
23,"Trustworthy","2",2.23403489997145,12
24,"Untrustworthy","1",1.10057869995944,9
25,"Trustworthy","3",1.98387160000857,15
26,"Neutral","4",1.26697060000151,18
27,"Untrustworthy","1",1.18381119996775,9
28,"Untrustworthy","1",1.6841970999958,9
29,"Untrustworthy","1",1.50049480004236,9
30,"Untrustworthy","1",1.51703500002623,9
31,"Trustworthy","3",1.94964669994079,15
32,"Trustworthy","3",1.81715949997306,15
33,"Neutral","4",1.05024809995666,18
34,"Neutral","4",0.867074599955231,18
35,"Trustworthy","4",1.93402849999256,18
36,"Neutral","4",1.5837470999686,18
37,"Untrustworthy","1",2.60078320000321,9
38,"Trustworthy","4",1.4674283999484,18
39,"Trustworthy","4",1.81707019999158,18
40,"Untrustworthy","2",3.23394219996408,6
41,"Trustworthy","4",3.38407969998661,0
42,"Untrustworthy","1",1.1675151999807,9
43,"Neutral","4",1.10099200007971,18
44,"Trustworthy","2",1.86600030004047,12
45,"Trustworthy","3",1.95062250003684,15
