"trial_number","trial_type","response_key","response_time","trial_earnings"
1,"Trustworthy","1",3.77248120005243,9
2,"Untrustworthy","2",2.22987399995327,6
3,"Untrustworthy","2",3.41713380010333,6
4,"Neutral","1",0.148271999903955,9
5,"Untrustworthy","2",3.31732889998239,6
6,"Untrustworthy","1",1.73366080003325,9
7,"Neutral","2",1.75040729995817,12
8,"Trustworthy","2",2.45059959997889,6
9,"Trustworthy","1",1.23390440002549,9
10,"Neutral","3",2.16730210010428,15
11,"Neutral","2",2.7838563999394,6
12,"Neutral","1",1.6674315999262,9
13,"Untrustworthy","2",1.36714590003248,6
14,"Neutral","2",1.78400660003535,12
15,"Neutral","2",1.78343619999941,12
16,"Trustworthy","2",2.88373779994436,12
17,"Neutral","3",2.84977690002415,15
18,"Untrustworthy","2",2.11697620002087,6
19,"Trustworthy","2",1.78339520003647,12
20,"Untrustworthy","1",2.41711180005223,9
21,"Neutral","2",1.40064489992801,12
22,"Trustworthy","2",2.98378419992514,12
23,"Trustworthy","2",1.90059500001371,12
24,"Neutral","3",1.61717679991852,15
25,"Neutral","3",1.58549209998455,15
26,"Neutral","3",1.15049069991801,15
27,"Trustworthy","3",2.83405169995967,15
28,"Untrustworthy","2",3.20082430006005,6
29,"Trustworthy","3",1.81701509992126,15
30,"Trustworthy","3",1.40066919999663,15
31,"Neutral","3",1.36742410005536,15
32,"Untrustworthy","1",2.5836438999977,9
33,"Untrustworthy","1",3.1836146999849,9
34,"Neutral","4",2.06722510000691,18
35,"Trustworthy","4",2.10049540002365,18
36,"Trustworthy","4",2.00038059998769,18
37,"Untrustworthy","2",3.08377009991091,6
38,"Untrustworthy","1",0.950338499969803,9
39,"Trustworthy","4",1.88441719999537,18
40,"Trustworthy","None",NA,9
41,"Neutral","4",1.23370659991633,0
42,"Untrustworthy","2",2.45070220006164,6
43,"Untrustworthy","1",1.63384050002787,9
44,"Trustworthy","3",1.45058910001535,15
45,"Untrustworthy","1",1.2835933000315,9
