"trial_number","trial_type","response_key","response_time","trial_earnings"
1,"Trustworthy","None",NA,9
2,"Untrustworthy","2",1.71718879998662,6
3,"Trustworthy","1",2.25080800009891,9
4,"Neutral","4",1.96715879999101,18
5,"Trustworthy","3",1.95054480014369,15
6,"Neutral","1",1.95040279999375,9
7,"Untrustworthy","2",2.05035500018857,6
8,"Trustworthy","3",1.81561980000697,3
9,"Neutral","4",1.41699480009265,18
10,"Trustworthy","2",1.53366289986297,12
11,"Trustworthy","3",1.28429390001111,15
12,"Neutral","3",1.38415000005625,3
13,"Untrustworthy","1",1.28374400013126,9
14,"Untrustworthy","3",2.20045000012033,3
15,"Trustworthy","2",1.75023530004546,12
16,"Neutral","4",2.63374149985611,18
17,"Trustworthy","2",2.51723259990104,12
18,"Trustworthy","2",2.1170495999977,12
19,"Untrustworthy","3",2.00042170006782,3
20,"Untrustworthy","1",2.98380360007286,9
21,"Neutral","2",2.51717619993724,12
22,"Untrustworthy","3",2.8988820000086,3
23,"Neutral","1",2.61699030012824,9
24,"Neutral","2",2.38395850011148,12
25,"Trustworthy","3",2.98384339991026,15
26,"Trustworthy","4",1.58342569996603,18
27,"Trustworthy","1",2.20073850010522,9
28,"Untrustworthy","2",1.60180420009419,6
29,"Untrustworthy","3",2.41706810006872,3
30,"Untrustworthy","4",3.03377910004929,0
31,"Neutral","1",1.8505893999245,9
32,"Neutral","3",2.28363860002719,15
33,"Neutral","3",2.05024600005709,15
34,"Untrustworthy","4",1.36711789993569,0
35,"Untrustworthy","2",1.83360430016182,6
36,"Trustworthy","3",1.0837043998763,15
37,"Trustworthy","4",1.51718580001034,18
38,"Trustworthy","3",1.81869169999845,15
39,"Neutral","2",1.48412619996816,6
40,"Neutral","1",3.16780070005916,9
41,"Untrustworthy","2",1.93370699998923,12
42,"Neutral","3",1.71735120005906,15
43,"Neutral","3",1.63390929996967,15
44,"Untrustworthy","3",1.66719509987161,3
45,"Untrustworthy","1",2.50074270018376,9
