"onset"	"duration"	"event"	"trial_type"	"response_time"	"response_key"	"stim_file_left"	"stim_file_right"
2.01355379703455	2	"View"	"Trustworthy"	1.67879236093722	"2"	"images/A9f03.jpg"	"images/silhouette.jpg"
4.01355379703455	4	"Decision"	"Trustworthy"	1.67879236093722	"2"	"images/A9f03.jpg"	"images/silhouette.jpg"
12.0573634237517	2	"View"	"Neutral"	0.782131743500941	"1"	"images/silhouette.jpg"	"images/C8f08.jpg"
14.0573634237517	4	"Decision"	"Neutral"	0.782131743500941	"1"	"images/silhouette.jpg"	"images/C8f08.jpg"
24.0744079280412	2	"View"	"Neutral"	0.783867425983772	"1"	"images/silhouette.jpg"	"images/C6f08.jpg"
26.0744079280412	4	"Decision"	"Neutral"	0.783867425983772	"1"	"images/silhouette.jpg"	"images/C6f08.jpg"
34.0929850210669	2	"View"	"Trustworthy"	0.733638447825797	"1"	"images/A5f03.jpg"	"images/silhouette.jpg"
36.0929850210669	4	"Decision"	"Trustworthy"	0.733638447825797	"1"	"images/A5f03.jpg"	"images/silhouette.jpg"
46.1076026419178	2	"View"	"Trustworthy"	1.81731700245291	"2"	"images/A4f03.jpg"	"images/silhouette.jpg"
48.1076026419178	4	"Decision"	"Trustworthy"	1.81731700245291	"2"	"images/A4f03.jpg"	"images/silhouette.jpg"
62.1248394307913	2	"View"	"Untrustworthy"	0.499979519983754	"2"	"images/B6f08.jpg"	"images/silhouette.jpg"
64.1248394307913	4	"Decision"	"Untrustworthy"	0.499979519983754	"2"	"images/B6f08.jpg"	"images/silhouette.jpg"
80.142158708768	2	"View"	"Neutral"	0.750602169777267	"2"	"images/C3f04.jpg"	"images/silhouette.jpg"
82.142158708768	4	"Decision"	"Neutral"	0.750602169777267	"2"	"images/C3f04.jpg"	"images/silhouette.jpg"
94.1592618087307	2	"View"	"Neutral"	1.05013681796845	"2"	"images/C5f03.jpg"	"images/silhouette.jpg"
96.1592618087307	4	"Decision"	"Neutral"	1.05013681796845	"2"	"images/C5f03.jpg"	"images/silhouette.jpg"
104.175392676028	2	"View"	"Trustworthy"	0.450325689394958	"2"	"images/A5f08.jpg"	"images/silhouette.jpg"
106.175392676028	4	"Decision"	"Trustworthy"	0.450325689394958	"2"	"images/A5f08.jpg"	"images/silhouette.jpg"
124.193338301615	2	"View"	"Untrustworthy"	0.350042951176874	"2"	"images/B6f08.jpg"	"images/silhouette.jpg"
126.193338301615	4	"Decision"	"Untrustworthy"	0.350042951176874	"2"	"images/B6f08.jpg"	"images/silhouette.jpg"
134.219691547914	2	"View"	"Untrustworthy"	0.928599791717716	"1"	"images/silhouette.jpg"	"images/B2f07.jpg"
136.219691547914	4	"Decision"	"Untrustworthy"	0.928599791717716	"1"	"images/silhouette.jpg"	"images/B2f07.jpg"
146.23649825633	2	"View"	"Neutral"	0.545576029224321	"2"	"images/C8f08.jpg"	"images/silhouette.jpg"
148.23649825633	4	"Decision"	"Neutral"	0.545576029224321	"2"	"images/C8f08.jpg"	"images/silhouette.jpg"
164.244620294543	2	"View"	"Neutral"	0.500288996030577	"1"	"images/C6f04.jpg"	"images/silhouette.jpg"
166.244620294543	4	"Decision"	"Neutral"	0.500288996030577	"1"	"images/C6f04.jpg"	"images/silhouette.jpg"
174.284568298026	2	"View"	"Untrustworthy"	0.748692407039925	"1"	"images/silhouette.jpg"	"images/B7f07.jpg"
176.284568298026	4	"Decision"	"Untrustworthy"	0.748692407039925	"1"	"images/silhouette.jpg"	"images/B7f07.jpg"
184.295251477626	2	"View"	"Random"	0.733736296882853	"1"	"images/silhouette.jpg"	"images/Random2.jpg"
186.295251477626	4	"Decision"	"Random"	0.733736296882853	"1"	"images/silhouette.jpg"	"images/Random2.jpg"
194.320908403024	2	"View"	"Neutral"	0.628785818815231	"1"	"images/silhouette.jpg"	"images/C6f08.jpg"
196.320908403024	4	"Decision"	"Neutral"	0.628785818815231	"1"	"images/silhouette.jpg"	"images/C6f08.jpg"
206.342157002189	2	"View"	"Untrustworthy"	0.675340338377282	"2"	"images/B5f03.jpg"	"images/silhouette.jpg"
208.342157002189	4	"Decision"	"Untrustworthy"	0.675340338377282	"2"	"images/B5f03.jpg"	"images/silhouette.jpg"
220.346431639278	2	"View"	"Untrustworthy"	0.466902566258796	"2"	"images/B8f08.jpg"	"images/silhouette.jpg"
222.346431639278	4	"Decision"	"Untrustworthy"	0.466902566258796	"2"	"images/B8f08.jpg"	"images/silhouette.jpg"
230.362674577977	2	"View"	"Untrustworthy"	0.633588954457082	"2"	"images/B5f08.jpg"	"images/silhouette.jpg"
232.362674577977	4	"Decision"	"Untrustworthy"	0.633588954457082	"2"	"images/B5f08.jpg"	"images/silhouette.jpg"
248.393651759834	2	"View"	"Trustworthy"	0.708083353703842	"1"	"images/silhouette.jpg"	"images/A8f08.jpg"
250.393651759834	4	"Decision"	"Trustworthy"	0.708083353703842	"1"	"images/silhouette.jpg"	"images/A8f08.jpg"
266.406749876216	2	"View"	"Neutral"	0.679298672825098	"2"	"images/C1f03.jpg"	"images/silhouette.jpg"
