"onset"	"duration"	"my_codes"	"trial_type"	"response_time"	"response_key"	"stim_file"	"trial_earnings"
0.024984497576952	2.46136556286365	"Decision"	"Untrustworthy"	2.46136556286365	1	"images/B1f01.jpg"	9
2.51757698459551	7.53863443713635	"Response"	"Untrustworthy"	2.46136556286365	1	"images/B1f01.jpg"	9
10.0503347911872	2	"Thinking"	"Untrustworthy"	2.46136556286365	1	"images/B1f01.jpg"	9
10.0712067852728	2	"Feedback"	"Untrustworthy"	2.46136556286365	1	"images/B1f01.jpg"	9
16.0866009406745	2.80054272105917	"Decision"	"Untrustworthy"	2.80054272105917	1	"images/B1f01.jpg"	9
18.9010899923742	7.19945727894083	"Response"	"Untrustworthy"	2.80054272105917	1	"images/B1f01.jpg"	9
26.1007241965272	2	"Thinking"	"Untrustworthy"	2.80054272105917	1	"images/B1f01.jpg"	9
26.1168044325896	2	"Feedback"	"Untrustworthy"	2.80054272105917	1	"images/B1f01.jpg"	9
40.1214579502121	2.68411546200514	"Decision"	"Untrustworthy"	2.68411546200514	2	"images/B1f01.jpg"	6
42.8187847374938	3.31588453799486	"Response"	"Untrustworthy"	2.68411546200514	2	"images/B1f01.jpg"	6
46.1345816669054	2	"Thinking"	"Untrustworthy"	2.68411546200514	2	"images/B1f01.jpg"	6
48.1369078569114	2	"Feedback"	"Untrustworthy"	2.68411546200514	2	"images/B1f01.jpg"	6
54.1442215028219	2.29733702726662	"Decision"	"Trustworthy"	2.29733702726662	2	"images/A1f01.jpg"	12
56.4521751496941	3.70266297273338	"Response"	"Trustworthy"	2.29733702726662	2	"images/A1f01.jpg"	12
60.1516443756409	2	"Thinking"	"Trustworthy"	2.29733702726662	2	"images/A1f01.jpg"	12
62.1546515263617	2	"Feedback"	"Trustworthy"	2.29733702726662	2	"images/A1f01.jpg"	12
72.1556840613484	2.31729083321989	"Decision"	"Untrustworthy"	2.31729083321989	1	"images/B1f01.jpg"	9
74.4862055624835	7.68270916678011	"Response"	"Untrustworthy"	2.31729083321989	1	"images/B1f01.jpg"	9
82.1691309069283	2	"Thinking"	"Untrustworthy"	2.31729083321989	1	"images/B1f01.jpg"	9
82.1793544236571	2	"Feedback"	"Untrustworthy"	2.31729083321989	1	"images/B1f01.jpg"	9
86.1892366064712	1.81721858447418	"Decision"	"Trustworthy"	1.81721858447418	2	"images/A1f01.jpg"	12
88.0199264991097	4.18278141552582	"Response"	"Trustworthy"	1.81721858447418	2	"images/A1f01.jpg"	12
