id,trial,prob_recip,pe
sub-1013,1,0.5,-0.5
sub-1013,2,0.5,-0.5
sub-1013,3,0.5,0.5
sub-1013,4,0.5,-0.5
sub-1013,5,0.48901624559976786,-0.48901624559976786
sub-1013,6,0.4914374895201264,-0.4914374895201264
sub-1013,7,0.48064183214421496,-0.48064183214421496
sub-1013,8,0.4914374895201264,-0.4914374895201264
sub-1013,9,0.5021729970594521,0.49782700294054794
sub-1013,10,0.47465959947628694,-0.47465959947628694
sub-1013,11,0.5050154589071589,-0.5050154589071589
sub-1013,12,0.4785358508887669,-0.4785358508887669
sub-1013,13,0.4943460544664205,-0.4943460544664205
sub-1013,14,0.4818191627777104,-0.4818191627777104
sub-1013,15,0.4848019052247986,-0.4848019052247986
sub-1013,16,0.48601252738312734,-0.48601252738312734
sub-1013,17,0.503047974166668,0.496952025833332
sub-1013,18,0.48695589512114956,-0.48695589512114956
sub-1013,19,0.48909590687257304,-0.48909590687257304
sub-1013,20,0.488951215988863,-0.488951215988863
sub-1013,21,0.49076387602513044,-0.49076387602513044
sub-1013,22,0.5045334911762357,0.4954665088237643
sub-1013,23,0.49138679494843573,-0.49138679494843573
sub-1013,24,0.5071736265433445,0.4928263734566555
sub-1013,25,0.48213819831848076,-0.48213819831848076
sub-1013,26,0.4939012580459848,0.5060987419540153
sub-1013,27,0.5088237654303458,0.4911762345696542
sub-1013,28,0.48607562965135126,-0.48607562965135126
sub-1013,29,0.5110961658878599,0.4889038341121401
sub-1013,30,0.48820560230830806,-0.48820560230830806
sub-1013,31,0.4891450989623888,-0.4891450989623888
sub-1013,32,0.5121244168608877,-0.5121244168608877
sub-1013,33,0.49831799571086394,0.5016820042891361
sub-1013,34,0.5016199203173504,0.49838007968264963
sub-1013,35,0.49221199409834926,-0.49221199409834926
sub-1013,36,0.5006815854822871,0.49931841451771286
sub-1013,37,0.5041505558613282,0.4958494441386718
sub-1013,38,0.5036518816056168,-0.5036518816056168
sub-1013,39,0.492587904464075,0.5074120955359249
sub-1013,40,0.49592754285962193,0.5040724571403781
sub-1013,41,0.49526710491751696,-0.49526710491751696
sub-1013,42,0.49930532515528203,0.500694674844718
sub-1013,43,0.5048956289055662,0.49510437109443384
sub-1013,44,0.5081542614491276,-0.5081542614491276
sub-1013,45,0.5022029216474131,-0.5022029216474131
