Subject,alpha,beta,decay,llh
1.0,0.0,1e-10,0.7908295067470652,11.090354888959125
2.0,1.0,0.13987253840629432,4.136511508384601e-09,10.680804702015271
3.0,0.010097497740742995,20.0,0.0,9.36610965620274
4.0,1.0,5.521673655876043,0.8408374533613316,9.601673045265022
5.0,0.0,1e-10,0.6621739980688148,11.090354888959125
6.0,0.5118683244719854,0.12708477148622324,1.0,11.090354888959125
7.0,1.0,0.13987254515437517,0.0,10.68080470201527
8.0,0.19651216924725445,0.711775059090682,0.988711662783745,10.7831922494208
9.0,1.0,0.1398725398156274,1.0,10.783192248751233
10.0,0.0,1e-10,0.3536120810027481,11.090354888959125
11.0,1.0,0.24065779749593938,0.22713591639622951,10.567865076333328
12.0,0.0,1e-10,1.0,11.090354888959125
13.0,0.7703667828286668,0.23581965089650098,0.0,9.929077296461578
14.0,0.023519890647441425,20.0,0.0,6.312309187597846
15.0,0.7916820962596737,0.5668158783824806,0.0,9.168119587208304
16.0,1.0,20.0,0.8149505574403971,8.134336579396003
17.0,1.0,0.7903662451940483,0.823028190863002,10.680804702015266
18.0,1.0,0.026715159855728844,0.0,11.070336719351479
19.0,1.0,0.2246654635791027,0.0,10.13841329258112
20.0,1.0,0.06743665614956361,0.0,10.989781040360207
21.0,1.0,10.359547743688543,0.0,4.158883083359831
22.0,1.0,13.670409490794505,0.0,5.545177444479562
23.0,0.010898713353742798,20.0,0.0,9.793480692877434
24.0,1.0,4.4289193883052045,0.0,9.704062224654704
25.0,0.052005205151616433,20.0,0.6174304633480904,8.31789627275485
26.0,0.9431839355385825,0.42250496473358945,0.0,8.30945163800575
27.0,0.6251492997562688,0.5396050182043285,0.0,9.30576030726035
28.0,0.7154604988573734,1.0164887998484617,0.10364144035181509,6.839106459627512
29.0,1.0,13.025332985829452,0.0,5.545177444479562
30.0,0.007989039298521005,20.0,0.0,10.002950176161228
31.0,0.31826134210511026,0.4394895677838692,0.0,10.47602960854334
32.0,1.0,0.07468082878559605,0.12088413498176825,10.986566972021734
33.0,1.0,0.41850186662697236,0.03385401988910022,8.30533554166829
34.0,0.2117236634375542,0.37776950130886994,0.2875190515891812,11.048962011586516
35.0,1.0,5.285130754241434,0.9735388525653138,9.499285569089464
36.0,1.0,20.0,0.0,6.931471805599453
37.0,1.0,13.341917058220297,0.0,4.1588830833596715
