Subject,a_gain,a_loss,beta,iProbA,iProbB,iProbC,llh,iprobA,iprobB,iprobC
1.0,0.1548246398080757,0.3709556209819983,0.3757038880156901,,,,12.154513010040162,0.862326768737501,0.14258064067612713,0.0992185667173594
2.0,0.9530375686677942,0.48357056451648733,0.4790665137169229,,,,11.411215466925999,0.9999916386314355,0.504409999283409,0.9772644543965975
3.0,0.1971838682671403,0.5711144988224184,0.4327144570030528,,,,9.502857282927316,0.9648589167654348,0.01559661490555999,0.05691295782428191
4.0,0.3795683780806094,0.3410536631888287,0.7161861104495948,,,,8.568975783268833,0.9758693182486451,0.9625823264673533,0.18317679973875722
5.0,0.09592691142980758,0.6511231464824372,0.45143830521610506,,,,11.75462340181786,0.794027071916695,0.6386474986441132,0.01348171151532698
6.0,0.7839097516646933,0.3612552368466567,0.888335396874982,,,,7.325478423527187,0.9830217611077696,0.996349730452571,0.5808983557911449
7.0,0.6823748167541819,0.552892709751856,0.6225476736043842,,,,7.1569582135150895,0.9999407069448804,0.4390921197471892,0.1706597315795963
8.0,0.9530003848116286,0.466633992666879,0.3414568928925312,,,,10.649977673773577,0.9999999905770284,0.5328155768749971,0.013371883944924737
9.0,0.5551803282211829,0.5786419580593284,0.7632890306244009,,,,10.587149809625961,0.8213953384512953,0.07270794962191875,0.17566215134153162
10.0,0.3936506887269813,0.49509737505131146,0.46176938497707454,,,,12.027045642570332,0.966369312374661,0.24841411783188855,0.16162602529012965
11.0,0.6921552553929275,0.7339177922187432,0.5412031415427772,,,,8.830059685500117,0.9121079374442195,0.24719374350777168,0.003443016094443847
12.0,0.1757320451311346,0.7874580554975505,0.7053943522149589,,,,11.646025620028666,0.5401335890193816,0.019374307379904254,0.03921459507956526
13.0,0.30517104136971124,0.21946797426883993,0.49222182224067623,,,,11.152964199789018,0.9677508392127556,0.6931601153147351,0.17679407504036657
14.0,0.10068360405235222,0.675514986791259,0.5366734562013976,,,,11.133352809963993,0.8269308258816028,0.0026042310343746674,0.04965676697187192
15.0,0.485126427578883,0.057358645221633,0.5960512788492015,,,,12.24098841389481,0.22336386557622573,0.32912160494682646,0.2661847362835117
16.0,0.21557007611980522,0.016562609714195167,0.2490286937503802,,,,11.990831687694717,0.9851787567896322,0.5173102577649561,0.2262886390636652
17.0,0.22044521487227473,0.14746407518432544,0.6660800164066324,,,,6.705268550576143,0.8291181184198514,0.7996105436448333,0.03649098195384967
18.0,0.31740308115442684,0.6751755161877714,0.45777092184352575,,,,12.538332307177084,0.6183206925511187,0.25174432584101314,0.08391739541239168
19.0,0.9621470812335426,0.5846738011098964,0.4369823312860071,,,,9.345164733729927,1.0,0.41497805383491615,0.0014225485360207742
20.0,0.2886855076076251,0.5675477094486302,0.3534353567890275,,,,11.893853434590586,0.8576399162474406,0.905665977596655,0.03407627839122722
21.0,0.20240880152921112,0.19999811930581976,0.9914927585457914,,,,10.211436210222313,0.9715860989979417,0.7001298837354045,0.28644680669245576
22.0,0.2553722244749359,0.18391050524816754,0.7318108811352575,,,,11.1032132927583,0.8721476995607403,0.5752225261646406,0.1773173475807042
23.0,0.3665729369704035,0.49788703990232164,0.400733614799888,,,,9.526013182031768,0.9886838565389544,0.0778218831516034,0.054788002304639864
24.0,0.9117075018532314,0.610340321189004,0.42367746741038553,,,,9.464492040700517,0.9995426156358335,0.14031150058220482,0.002418077811145251
25.0,0.55285197077292,0.3293033126528375,0.6023089415716727,,,,10.483572083671085,0.8237188156703745,0.0007871702693365912,0.28601832446713843
26.0,0.32732674360647607,0.3565375848224721,0.2557204468413845,,,,13.262283758008067,0.9752604604365279,0.5408092080435412,0.20565303742494426
27.0,0.30582002958781584,0.2921748967733324,0.6023645151926501,,,,6.795525559138036,0.09664619537078067,0.01512690577181126,0.32585865216153986
28.0,0.7217941606277436,0.3494302173004985,0.8185981281327144,,,,10.600550394102369,0.9999097642731894,0.3490811470778117,0.3098819787144764
29.0,0.832586956633185,0.4718876323272007,0.3632249387631494,,,,13.283141416378644,0.9999982898688612,0.27321416743164423,0.0
30.0,0.5808828612219865,0.25393383130977226,0.7870304196009071,,,,7.182397983061385,0.9999978588572518,0.42149468190920003,0.11911743451862275
31.0,0.04898996576772464,0.8600961449783134,0.7739519722211188,,,,9.981790630780182,0.43434385528423075,0.5819614642745267,0.0019753464007331682
32.0,0.9149766873674221,0.47411103141002425,0.44419187564649143,,,,10.691513639290402,0.9999999991655389,0.5257356733798997,0.05843301782863229
33.0,0.18980089901283015,0.6610314796501909,0.4272827554160208,,,,11.556025203599045,0.869293254374106,0.04050981139999603,0.10692154091176165
34.0,0.965170877839835,0.7784011345064653,0.4398844250745969,,,,10.445151133420364,1.0,0.215544649371048,0.00028189842168999156
35.0,0.7396114073698359,0.6553127014918121,0.5375017364133725,,,,7.201725666819486,0.10142352476027941,0.04088318739583026,0.0474367595316435
36.0,0.07255679094434087,0.46270778010373104,0.9430718980656727,,,,12.494355347691938,0.5377399762024092,0.21645354534049524,0.17876532381459365
