Subject,a_gain,a_loss,beta,decay,llh
279.0,0.9539134668390864,1.0,6.2520750944747,0.0,5.545177475748584
280.0,1.0,1.0,6.611787639574905,0.0,5.545177451769648
281.0,1.0,0.9082660631333943,20.0,0.0,4.1588830833596715
282.0,0.5935427943747729,1.0,8.691062513856489,0.0,5.545177444493808
283.0,1.0,0.3926302180985226,4.671263338684025,0.0,6.931473445881378
284.0,0.9109297950709172,1.0,7.139527718268288,0.0,5.54517744893148
285.0,1.0,1.0,10.26591715133835,0.0,4.158883083359841
286.0,1.0,1.0,20.0,0.0,5.545177444479562
287.0,1.0,1.0,11.565932940370217,0.0,4.158883083359675
288.0,1.0,1.0,7.700147652122741,0.0,5.545177444757999
289.0,0.37665246283595877,1.0,7.261839581452379,0.0,6.931471806290806
290.0,1.0,1.0,11.618369989504291,0.0,2.772588722239785
291.0,1.0,0.8665069493726427,11.501115406729513,1.1102230246251565e-16,4.158883083359675
292.0,1.0,1.0,11.191386242156021,0.0,6.931471805599458
293.0,0.9915155639275844,1.0,13.456303913981433,0.0,5.545177444479562
294.0,0.5188884944657751,1.0,18.121935814567138,0.0,4.158883083360232
295.0,0.21386351404319626,1.0,20.0,0.0,4.1588830833596715
296.0,0.5575332656194492,1.0,11.321454453541167,0.0,5.545177444479568
297.0,1.0,0.4841547947558823,12.30121857514798,0.0,4.158883083359672
298.0,1.0,0.6947598846942582,12.489674587128597,0.0,4.1588830833596715
299.0,1.0,1.0,8.560559174293147,0.0,4.158883083387767
300.0,0.6941610687703182,0.4161018387299498,12.973394994128284,0.35935551343078254,6.829084352266039
301.0,1.0,1.0,20.0,0.0,4.1588830833596715
302.0,1.0,0.9975536753773352,8.981042067041683,0.0,4.1588830833677655
303.0,1.0,0.9604468576110828,12.942401778312579,0.0,2.772588722239781
304.0,0.848496807251169,0.9632025432661433,8.550693166674519,0.0,4.158883083751805
305.0,1.0,1.0,10.772410024505872,0.0,4.158883083359709
306.0,1.0,1.0,11.3837990758804,0.0,5.545177444479568
307.0,0.4406652207970758,1.0,17.3726358331444,0.0,4.1588830833596715
308.0,1.0,1.0,6.577786390220339,0.0,5.545177452552513
309.0,1.0,0.13408843492589595,8.11261723318479,0.09844066166314451,5.545177444829017
310.0,1.0,1.0,4.686483404869418,0.0,6.9314733726698945
311.0,1.0,0.32126358404134314,20.0,0.0,4.158883088096206
312.0,0.999999993719182,0.5117269054831347,5.963264886120719,0.0,5.442789949371459
313.0,0.9148243094743423,1.0,10.409587909935368,0.0,4.158883083360153
314.0,0.9693200295219025,1.0,9.176693984480705,0.0,4.158883083365565
315.0,1.0,1.0,9.453426051214125,0.0,4.158883083361601
316.0,1.0,0.45345959832451677,5.2705543449994545,0.0,6.9314720773134555
317.0,1.0,1.0,7.805379018978726,0.0,4.158883083630417
318.0,1.0,0.5005606357155945,18.53588191387781,0.0,4.158883083360487
319.0,1.0,1.0,8.44411811506217,0.0,4.158883083399515
320.0,1.0,0.08589127889803228,20.0,0.0,6.931471805599453
321.0,0.6797550438233523,1.0,9.98643256018103,0.0,4.158883083360062
322.0,1.0,0.0,8.288865813836576,0.0,4.158883083423151
323.0,1.0,1.0,11.767491579754243,0.0,2.7725887222397843
324.0,1.0,0.2232778441845239,7.364792888918564,0.0,6.931471806107102
325.0,1.0,1.0,20.0,0.0,4.1588830833596715
326.0,0.577943405647972,1.0,12.306046129794591,0.0,4.158883083359672
327.0,1.0,1.0,8.805735681575644,0.0,4.158883083373136
328.0,0.952024770451799,0.556579320446063,11.796992403532862,0.08892033229610974,5.545177444479566
329.0,1.0,1.0,7.375890922733748,0.14646355822720805,5.5451774512450696
330.0,0.9999999121748794,0.5119662139278991,5.84366590465126,8.19537557740747e-10,6.829084309341219
331.0,0.7101054060058867,0.004722374578527298,20.0,1.0,9.430006331600076
332.0,0.0,0.31151720134268046,1e-10,1.0,9.704060527839234
333.0,0.01995053677687696,0.09975939574833462,20.0,0.45925999710501675,7.440472710218181
334.0,0.006993622837019423,1.0,20.0,0.7207738629204317,7.403545087746328
335.0,1.0,0.06463871753337508,5.218235183845218,1.0,7.42546904101594
336.0,0.0,1.0,0.1398725346464662,1.0,9.60167298110327
337.0,0.0,0.1200784101439153,0.3720084702864244,0.0,9.670642775254926
338.0,0.0,0.20427018853928264,1e-10,1.0,9.704060527839234
339.0,0.0,0.0,1e-10,1.0,9.704060527839234
340.0,1.0,0.23453497492644182,0.25787349780635965,1.0,8.809359657616938
341.0,1.0,1.0,10.992539525893594,0.0,4.158883083359691
342.0,1.0,0.2240571952964135,20.0,0.6073996330828348,7.0662154541919
343.0,0.010710552628479867,1.0,20.0,0.0,5.205240395066557
344.0,1.0,1.0,9.078652801168513,0.0,5.545177444484016
345.0,0.3967065293795764,1.0,7.560705514263738,0.0,4.158883083923754
346.0,1.0,0.08867249438500004,20.0,0.9113275181370758,5.4540501104946735
347.0,1.0,0.4934855356016047,10.733894743608953,0.0,5.442790025458473
348.0,0.005890354918022389,1.0,0.33733367942999437,0.19516868259692133,8.709375690253886
349.0,1.0,0.18562606743006102,20.0,0.5517748042171977,6.835264944342011
350.0,0.15238916863596252,1.0,6.833225102763562,0.0,6.931471808100571
351.0,1.0,0.9441785004643009,4.441839609477173,0.0,8.317767799023395
352.0,1.0,1.0,20.0,0.0,6.931471805599453
353.0,1.0,0.38957577701596247,12.742779281489698,0.0,4.1588830833596715
