Subject,a_gain,a_loss,beta,decay,llh
1.0,0.5164996259626771,0.765226664356402,1e-10,1.0,11.090354888959125
2.0,1.0,1.0,0.13987254039009397,0.0,10.680804702015271
3.0,0.012084517254298663,0.007989036909434004,20.0,0.0,9.316012588237056
4.0,0.1666442436534039,1.0,5.458225252557946,0.8399231605173424,9.601673058763716
5.0,0.0,0.0,1e-10,0.5561459608751638,11.090354888959125
6.0,0.3570344555357727,0.9139682379113709,0.037904523284210935,1.0,11.090354888959125
7.0,1.0,1.0,0.13987253849654,0.0,10.68080470201527
8.0,0.008381385612963544,0.006351180131668874,20.0,0.0,10.753684789905336
9.0,0.0,1.0,19.49124093852666,1.0,9.704060527839234
10.0,0.0,0.0,1e-10,0.5019813734445147,11.090354888959125
11.0,0.00846271493672982,1.0,14.128149886855397,0.45506256201249723,9.573008220755547
12.0,0.0,0.0033432864872637857,1e-10,1.0,11.090354888959125
13.0,0.0041928888221420945,0.027149149257722584,20.0,0.0,9.169159552270894
14.0,0.9999998845311027,0.01781444378184967,20.0,0.0,5.890101370917628
15.0,0.012609291103158135,0.8781191219551713,11.092756089987938,0.17388552884465588,8.21537868997786
16.0,0.0,1.0,20.0,0.7017166930218997,7.382242514972491
17.0,0.0022564011574787318,1.0,19.999999999625018,0.0,9.636934687858368
18.0,0.0,0.9181917037292592,15.262563740164486,0.0,9.704060527839234
19.0,0.007764695387120684,1.0,20.0,0.0,9.059446781707999
20.0,0.0,0.8144646532701704,20.0,0.3626176685169683,9.704060530227064
21.0,0.6390943034339474,1.0,8.281498784588976,0.0,4.158883083440794
22.0,0.8999940386421268,0.699559737776755,13.202421814214619,0.0,5.545177444481415
23.0,1.0,0.0,10.161786303563728,0.0,8.317766166719458
24.0,1.0,0.023497942792696902,4.438730189948998,0.0,9.704062175441093
25.0,0.0,0.022942288781584243,20.0,0.03589431945889295,7.628404630543768
26.0,0.0,1.0,10.186783738027467,0.0,5.5451774444797755
27.0,0.011166733439877974,0.8212408260221197,12.52580210655237,0.0,8.11299107324809
28.0,0.023841292467445895,1.0,5.866028096284031,0.0,5.44278999052985
29.0,0.4800051130274927,1.0,10.58041070068653,0.0,5.545177444479629
30.0,0.007989038709314852,0.47343027476363264,20.0,0.0,10.002950176161239
31.0,0.0,1.0,8.408120261963566,0.0,6.931471805632744
32.0,0.0,1.0,20.0,0.0,9.704060527839234
33.0,0.08001625782963805,1.0,3.0919168393112866,0.14723163979056653,7.591911514693528
34.0,0.0,0.6971969543294271,20.0,0.0,9.704060527839234
35.0,0.9761378043648518,0.976209422708884,7.189506937541907,0.980070013854656,9.499285435341568
36.0,0.7512882896711061,1.0,7.717555484141761,0.0,6.931471805863722
37.0,0.136008265577638,1.0,10.581355303999189,0.0,4.158883083359755
38.0,0.9668094212764621,1.0,10.781260503046747,0.0,4.158883083359716
39.0,0.0,1.0,4.9078368423627285,0.31185926482481885,9.704060931169407
40.0,0.024586901659417966,1.0,20.0,0.4711448374169419,5.629100649211672
41.0,0.0,1.0,9.602026948605406,0.45929495542554954,8.317766338750308
42.0,0.01335000377498006,1.0,10.47735145896622,0.0,9.499285434367518
43.0,0.024645537038248184,1.0,3.487641632213478,0.0,8.131946786442395
44.0,0.0,1.0,6.855098735324557,0.0,9.704060529010365
45.0,0.9830271586664083,0.0,0.142287561366124,1.0,10.987967342223161
46.0,0.007645007136942773,1.0,3.5973027855701343,0.0,8.297313376485876
47.0,1.0,1.0,7.996870255274656,0.0,5.5451774446319915
48.0,0.0,1.0,8.593162232713295,0.14306330832678765,6.9314718959374275
49.0,0.0,1.0,7.263845639262761,0.055750025908696044,8.317766168220844
50.0,0.0,1.0,5.489261743643799,0.10995238310203023,8.317766668229412
51.0,0.0,1.0,16.753799037221768,0.13211526103011578,9.704060527839234
52.0,0.0,1.0,11.566380549651491,0.8528814284857658,8.317766166719345
53.0,0.0,0.17290828037547457,1e-10,1.0,11.090354888959125
54.0,0.2415434208624485,1.0,19.35208862277174,0.0,8.317766166719343
55.0,0.07269235565794638,1.0,2.354539972289872,0.0,6.37165823003927
56.0,0.0,0.4784097128407395,20.0,0.45563289736340695,9.704060691441024
57.0,0.05980831686009182,1.0,5.639839056166127,0.0,6.039174652618274
