Subject,a_gain,a_loss,beta,llh
1.0,1.0,0.027594730190937784,20.0,6.695795410725814
2.0,0.1101159427864635,0.09683276593823614,20.0,9.61533482954088
3.0,1.0,1.0,13.25656114412589,6.931471805599453
4.0,1.0,1.0,20.0,4.1588830833596715
5.0,1.0,0.02417668418229988,20.0,7.8466975129207865
6.0,1.0,0.48826325819186916,5.959772499922075,6.726696820875129
7.0,0.02260676589969934,1.0,20.0,6.262754507221682
8.0,1.0,0.02417668260376415,20.0,7.846697512920792
9.0,0.6997522169986052,1.0,16.118448406852377,5.545177444479562
10.0,1.0,1.0,17.88146902959901,5.545177444479562
11.0,1.0,0.02855516652652703,20.0,6.732519624830801
12.0,0.9121435800303113,1.0,18.879817260334008,6.931471805599453
13.0,0.9997658628014756,0.050782113310154246,6.642767854420608,7.4254688869625145
14.0,1.0,1.0,18.140913456035847,5.545177444479562
15.0,0.0592541709920309,0.7936936455136123,0.8135308245034631,9.79974233672169
16.0,0.016881231250719837,0.011058692525856608,20.0,9.188301504439112
17.0,1.0,0.3254206366406788,18.53854187861277,5.545177489570893
18.0,0.026130448865466668,0.02865668825680023,20.0,9.482448356120319
19.0,0.021975266533151155,1.0,20.0,9.01539411192263
20.0,1.0,1.0,13.293969037611538,5.545177444479562
21.0,1.0,0.3486685114354008,20.0,5.545177458281886
22.0,1.0,0.014620498393461369,20.0,5.735179108686218
23.0,1.0,1.0,15.340255807814096,6.931471805599453
24.0,0.9896033422504242,0.5487571726391126,1.1379444563633558,8.15488580036473
25.0,0.9999999999999999,0.49441554765012397,12.52351117055832,8.215378654256709
26.0,0.023153603845452456,1.0,20.0,7.667063217927461
27.0,0.17655801505434443,1.0,20.0,5.545177444479562
28.0,0.8950018954749812,0.4781809815823194,12.544642689095715,5.44278995894112
29.0,1.0,0.0,13.298654300089499,8.317766166719343
30.0,0.9452725063751326,0.4912645121675107,13.487080597150822,5.442789906617828
31.0,1.0,1.0,13.14809028016939,8.317766166719343
32.0,1.0,1.0,12.404655152688093,8.317766166719343
33.0,0.9766870748762942,1.0,17.10616285044617,5.545177444479562
34.0,1.0,1.0,17.042534658755724,6.931471805599453
35.0,0.03603322095155115,1.0,12.581254248934428,4.1588830833596715
36.0,1.0,1.0,17.884774906311605,5.545177444479562
37.0,0.743114696932885,0.4325408169654148,12.88941257178113,8.112991242015708
38.0,1.0,1.0,15.48810597307957,6.931471805599453
39.0,1.0,1.0,16.916755792745423,8.317766166719343
40.0,1.0,1.0,20.0,5.545177444479562
41.0,1.0,1.0,20.0,5.545177444479562
42.0,1.0,1.0,14.046914881120308,5.545177444479562
43.0,1.0,1.0,19.092626654680863,6.931471805599453
44.0,0.6392366024905911,1.0,20.0,4.1588830833596715
45.0,1.0,1.0,19.081941652235315,4.1588830833596715
46.0,1.0,1.0,12.442256281899258,4.1588830833596715
47.0,0.9240777780048476,0.5000296596356069,11.802549618224852,6.395530950621149
48.0,1.0,1.0,20.0,5.545177444479562
49.0,1.0,1.0,20.0,4.1588830833596715
50.0,0.806436043350983,0.49323784771350554,7.009294733825643,6.8582867229685105
51.0,1.0,1.0,12.5165175704804,6.931471805599453
52.0,1.0,1.0,20.0,5.545177444479562
53.0,1.0,1.0,13.846855542292397,5.545177444479562
54.0,1.0,1.0,13.675954328833576,6.931471805599453
55.0,1.0,1.0,20.0,4.1588830833596715
56.0,1.0,1.0,13.70447638542223,6.931471805599453
57.0,1.0,1.0,20.0,6.931471805599453
58.0,1.0,1.0,14.258933087896072,5.545177444479562
59.0,0.01748793107379376,1.0,12.281106034189614,8.317766166719343
60.0,1.0,1.0,20.0,4.1588830833596715
61.0,1.0,1.0,17.686383236395326,4.1588830833596715
62.0,0.7564248791360606,0.43629652513530887,14.132547368227451,5.442789925513022
63.0,1.0,0.3438739351822552,18.247344783880113,4.15888314778493
64.0,1.0,1.0,13.239018170142696,6.931471805599453
65.0,0.8415820674163772,0.8104542808063719,16.261092326021696,5.545177444479562
66.0,0.9999991538493755,0.5218360313716323,10.274360047525148,6.395531077102321
67.0,1.0,1.0,13.155009645100728,4.1588830833596715
68.0,1.0,1.0,14.102119293693683,4.1588830833596715
69.0,1.0,0.38275578635730034,20.0,4.1588844871571915
70.0,0.874107612012438,0.4724206296607247,12.424911488859776,6.829084329575399
71.0,0.9769266823609869,1.0,15.916033611670303,6.931471805599453
72.0,0.9999978063985385,0.5063651464119743,10.98781421081512,5.442790011942398
73.0,0.2485330561653596,1.0,12.423624015632488,5.545177444479562
74.0,0.9631790561846894,0.34603798575872735,20.0,4.158883096229267
75.0,1.0,1.0,14.254517127172376,4.1588830833596715
76.0,1.0,1.0,13.523129884362952,4.1588830833596715
77.0,1.0,1.0,12.610981865534157,5.545177444479562
78.0,1.0,1.0,12.059035095608916,6.931471805599453
79.0,1.0,1.0,15.936281122464711,5.545177444479562
80.0,0.9999514360772086,0.5052895414002948,13.191640831686959,8.215378622051263
81.0,1.0,1.0,12.263056182472889,5.545177444479562
82.0,1.0,0.337551170660134,17.816559747156855,4.158883126683111
