Subject,a_gain,a_loss,beta,iProbA,iProbB,iProbC,llh,iprobA,iprobB,iprobC
1.0,0.055534762828886586,0.05599382970424149,0.772966661943212,,,,7.5253836192688475,0.5459538689738392,0.20207619045362957,0.7210466268098809
2.0,0.6941478926926474,0.4676943943345948,0.09231681141213333,,,,9.301092543993567,0.9914716139960819,0.07070758039504821,0.07790027253434252
3.0,0.10739825956811402,0.084111624981503,0.33314177022862507,,,,7.975523086253658,0.533606106562667,0.751095508811761,0.19492241977803365
4.0,0.18281713230299826,0.07742236419750163,0.46382036038933083,,,,7.91011258077294,0.570379264819562,0.8223453302780257,0.3983500747300806
5.0,0.8509516497684457,0.699978514112524,9.999999439624929e-11,,,,9.704060527988783,1.0,1.0,0.0001930008558919235
6.0,0.030873838852842006,0.27870768555897496,0.2097106024573201,,,,8.25600487772897,0.2956118920188321,0.252678970540591,0.24973425501213348
7.0,0.5377590123395182,0.003841663308830016,0.07536079641367525,,,,9.49342580126343,0.9998879285788825,0.19391741619055688,0.6197969840226838
8.0,0.46483889328294237,0.11048135325295248,0.0852029078939565,,,,9.523785597197463,0.06939158917009762,0.8141912233368381,0.1453970982359694
9.0,0.3091616265043371,2.1601350051663605e-08,0.26196614207899654,,,,7.970492910532318,1.0,0.9999993530591408,0.0821612873583932
10.0,0.11465863757434946,0.663244965987357,0.13775123336812034,,,,9.207877362704128,0.5459729904060834,0.12620812953512472,0.036793390686886585
11.0,0.5236543578421624,0.017706570033562716,0.35561306700650586,,,,8.814374308171628,1.0,0.3796620189844451,0.15890459176057328
12.0,0.05052491096058087,0.08757410454247427,0.8235304217904329,,,,5.892720460720905,0.3086766603779307,0.6390265620348745,0.6880201966037344
13.0,0.37127349380698704,0.019927037295008998,0.14451873094481538,,,,9.13732130014518,0.7923149691041337,0.2422777305248936,0.9675763233973934
14.0,0.1749250662079621,0.13096599057733938,0.13800434433655562,,,,9.588143533474247,0.9980060633700212,0.48315754905674435,0.4701810004344081
15.0,0.21801473540743943,0.001925226240273803,0.16408158804554607,,,,8.87906831373267,0.5342449541355719,0.08535709939189855,0.6953683120905112
16.0,0.0084686320275421,0.18947344594511795,0.3434138378757756,,,,7.862713110013841,0.04905043337750094,0.47776053401463253,0.02642916361239744
17.0,0.2321403424046611,0.13678025649021777,0.523291527318167,,,,8.362394099391764,0.852712850591139,0.7188513641583235,0.5879664378405823
18.0,0.4823881951285626,0.06624651914579464,0.44038893313993843,,,,8.803388412235298,0.9860349147551668,0.17060848514416974,0.30678911774174705
19.0,0.17964205509153086,0.0985126233275414,0.3885410929288783,,,,9.450759710412159,0.45109613324069237,0.16208055726392973,0.36894778763629255
20.0,0.2996827386297702,0.08422689237700691,0.10934629125917299,,,,9.500679162103925,0.9991565680326097,0.01843680684704154,0.4971210772677978
21.0,0.48943543212167273,0.3571157269755377,1e-10,,,,9.704060528300218,0.7295184010297913,0.006024013208518812,0.0021489382110573183
22.0,0.0022423172641923284,0.12952977751270411,0.5657701647180928,,,,7.315161660544273,0.20614106316792977,0.08660586485405641,0.10713408222003598
23.0,0.4798371421687019,0.481928329078111,1.0000000003410059e-10,,,,9.704060528279598,1.0,0.6569576537902027,8.317132541769758e-05
24.0,0.22470671931240263,0.42041329766792657,0.4954333199345176,,,,7.4317177964274626,0.9833494113475733,0.41308132661246344,0.09225303375153572
