onset,duration,event,trial_type,response_time,response_key,stim_file,trial_earnings
0,3.237271,Decision,Untrustworthy,3.237271,2,images/B1f01.jpg,6
3.2692703,2.762729,Response,Untrustworthy,3.237271,2,images/B1f01.jpg,6
6.0353024,2,Thinking,Untrustworthy,3.237271,2,images/B1f01.jpg,6
8.0390012,2,Feedback,Untrustworthy,3.237271,2,images/B1f01.jpg,6
14.0497284,NaN,Decision,Neutral,NaN,NaN,images/A1f01.jpg,9
18.0360046,6,Response,Neutral,NaN,NaN,images/A1f01.jpg,9
24.0357808,2,Thinking,Neutral,NaN,NaN,images/A1f01.jpg,9
24.0464331,2,Feedback,Neutral,NaN,NaN,images/A1f01.jpg,9
28.0624409,3.53081,Decision,Trustworthy,3.53081,1,images/C1f01.jpg,9
31.6031019,6.46919,Response,Trustworthy,3.53081,1,images/C1f01.jpg,9
38.0694394,2,Thinking,Trustworthy,3.53081,1,images/C1f01.jpg,9
38.0812735,2,Feedback,Trustworthy,3.53081,1,images/C1f01.jpg,9
46.0895219,3.600649,Decision,Untrustworthy,3.600649,1,images/B1f01.jpg,9
49.7036984,6.399351,Response,Untrustworthy,3.600649,1,images/B1f01.jpg,9
56.1032929,2,Thinking,Untrustworthy,3.600649,1,images/B1f01.jpg,9
56.1136274,2,Feedback,Untrustworthy,3.600649,1,images/B1f01.jpg,9
68.123961,3.212651,Decision,Trustworthy,3.212651,3,images/C1f01.jpg,15
71.3541534,2.787349,Response,Trustworthy,3.212651,3,images/C1f01.jpg,15
74.1371767,2,Thinking,Trustworthy,3.212651,3,images/C1f01.jpg,15
76.1401473,2,Feedback,Trustworthy,3.212651,3,images/C1f01.jpg,15
82.140872,2.533911,Decision,Untrustworthy,2.533911,1,images/B1f01.jpg,9
84.6881014,7.466089,Response,Untrustworthy,2.533911,1,images/B1f01.jpg,9
92.1543544,2,Thinking,Untrustworthy,2.533911,1,images/B1f01.jpg,9
92.1643247,2,Feedback,Untrustworthy,2.533911,1,images/B1f01.jpg,9
96.1737254,3.017102,Decision,Untrustworthy,3.017102,1,images/B1f01.jpg,9
99.2050019,6.982898,Response,Untrustworthy,3.017102,1,images/B1f01.jpg,9
106.1880474,2,Thinking,Untrustworthy,3.017102,1,images/B1f01.jpg,9
106.1937458,2,Feedback,Untrustworthy,3.017102,1,images/B1f01.jpg,9
118.1915928,1.484274,Decision,Trustworthy,1.484274,4,images/C1f01.jpg,0
119.6890698,4.515726,Response,Trustworthy,1.484274,4,images/C1f01.jpg,0
