id,trial,prob_recip,pe,svcho
sub-1038,1,0.5,0.5,9.0
sub-1038,2,0.5021305512797629,0.4978694487202371,9.012783307678578
sub-1038,3,0.5,0.5,9.0
sub-1038,4,0.5,-0.5,9.0
sub-1038,5,0.5042520240620145,0.4957479759379855,9.025512144372087
sub-1038,6,0.5021305512797629,-0.5021305512797629,9.0
sub-1038,7,0.5,-0.5,9.0
sub-1038,8,0.5021305512797629,-0.5021305512797629,9.012783307678578
sub-1038,9,0.48326591911531297,-0.48326591911531297,9.0
sub-1038,10,0.5063644570311636,0.4936355429688364,9.038186742186982
sub-1038,11,0.48326591911531297,-0.48326591911531297,8.799191029383756
sub-1038,12,0.5084678887067811,0.49153211129321894,9.101614664481373
sub-1038,13,0.5105623574443018,0.4894376425556982,9.190122433997432
sub-1038,14,0.5126479014357243,0.48735209856427575,9.227662225843037
sub-1038,15,0.4651100156784678,-0.4651100156784678,9.0
sub-1038,16,0.5147245587103069,0.48527544128969313,9.265042056785523
sub-1038,17,0.5,-0.5,9.0
sub-1038,18,0.4651100156784678,-0.4651100156784678,9.0
sub-1038,19,0.48121541089625963,-0.48121541089625963,9.0
sub-1038,20,0.48121541089625963,-0.48121541089625963,9.0
sub-1038,21,0.5167923671352614,0.48320763286473856,9.302262608434706
sub-1038,22,0.4651100156784678,-0.4651100156784678,9.0
sub-1038,23,0.48121541089625963,-0.48121541089625963,9.0
sub-1038,24,0.48121541089625963,-0.48121541089625963,9.0
sub-1038,25,0.5188513644164439,0.48114863558355614,9.339324559495989
sub-1038,26,0.5209015880990413,0.4790984119009587,9.376228585782744
sub-1038,27,0.48121541089625963,-0.48121541089625963,9.0
sub-1038,28,0.4651100156784678,-0.4651100156784678,9.0
sub-1038,29,0.48121541089625963,-0.48121541089625963,9.0
sub-1038,30,0.48121541089625963,-0.48121541089625963,9.0
sub-1038,31,0.48121541089625963,-0.48121541089625963,9.0
sub-1038,32,0.4651100156784678,-0.4651100156784678,9.0
sub-1038,33,0.48121541089625963,-0.48121541089625963,9.0
sub-1038,34,0.48121541089625963,-0.48121541089625963,9.0
sub-1038,35,0.5229430755682573,0.47705692443174275,9.41297536022863
sub-1038,36,0.4651100156784678,-0.4651100156784678,9.0
sub-1038,37,0.524975864049993,0.47502413595000703,9.449565552899873
sub-1038,38,0.4651100156784678,-0.4651100156784678,9.0
sub-1038,39,0.5269999906115261,0.47300000938847386,9.48599983100747
sub-1038,40,0.48121541089625963,-0.48121541089625963,9.0
sub-1038,41,0.48121541089625963,-0.48121541089625963,9.0
sub-1038,42,0.4651100156784678,-0.4651100156784678,9.0
sub-1038,43,0.4651100156784678,-0.4651100156784678,9.0
sub-1038,44,0.4651100156784678,-0.4651100156784678,9.0
sub-1038,45,0.5290154921621871,0.47098450783781287,9.522278858919368
