id,trial,prob_recip,pe,svcho
sub-2002,1,0.5,0.5,9.0
sub-2002,2,0.5,-0.5,9.0
sub-2002,3,0.5,0.5,9.0
sub-2002,4,0.5,0.5,9.0
sub-2002,5,0.5,0.5,9.0
sub-2002,6,0.5,0.5,9.0
sub-2002,7,0.4998698262791023,-0.4998698262791023,8.998437915349228
sub-2002,8,0.494028318924541,-0.494028318924541,9.0
sub-2002,9,0.5,0.5,9.0
sub-2002,10,0.5,0.5,9.0
sub-2002,11,0.5,-0.5,9.0
sub-2002,12,0.49986696009851495,-0.49986696009851495,8.99760528177327
sub-2002,13,0.49774259575583857,-0.49774259575583857,8.986455574535032
sub-2002,14,0.5,0.5,9.0
sub-2002,15,0.5,0.5,9.0
sub-2002,16,0.4996554783269651,-0.4996554783269651,8.99793286996179
sub-2002,17,0.5,0.5,9.0
sub-2002,18,0.4976110481958197,-0.4976110481958197,8.985666289174919
sub-2002,19,0.4917959370510157,-0.4917959370510157,9.0
sub-2002,20,0.49997315153004496,0.500026848469955,8.999677818360539
sub-2002,21,0.5,0.5,9.0
sub-2002,22,0.5,0.5,9.0
sub-2002,23,0.4998172260519746,-0.4998172260519746,8.998903356311848
sub-2002,24,0.49999845177697194,0.500001548223028,8.999981421323664
sub-2002,25,0.49999845177697194,0.500001548223028,8.999981421323664
sub-2002,26,0.49999845177697194,-0.49999845177697194,9.0
sub-2002,27,0.4996526439167765,-0.4996526439167765,8.997915863500658
sub-2002,28,0.5,0.5,9.0
sub-2002,29,0.5,0.5,9.0
sub-2002,30,0.4990766307303404,-0.4990766307303404,9.0
sub-2002,31,0.5,0.5,9.0
sub-2002,32,0.49999999485172797,0.500000005148272,8.999999969110368
sub-2002,33,0.49994675370443503,-0.49994675370443503,8.99968052222661
sub-2002,34,0.5,0.5,9.0
sub-2002,35,0.4999999992315703,0.5000000007684298,8.999999986168266
sub-2002,36,0.4999999992315703,0.5000000007684298,8.999999995389421
sub-2002,37,0.4996600258718632,-0.4996600258718632,8.99796015523118
sub-2002,38,0.4938209702568498,-0.4938209702568498,8.925851643082197
sub-2002,39,0.4999999998853044,-0.4999999998853044,8.999999998623654
sub-2002,40,0.5,0.5,9.0
sub-2002,41,0.5,-0.5,9.0
sub-2002,42,0.499310909235979,-0.499310909235979,8.987596366247622
sub-2002,43,0.49774259575583857,0.5022574042441614,8.972911149070063
sub-2002,44,0.49986982627657695,-0.49986982627657695,8.998437915318924
sub-2002,45,0.4990262195771884,-0.4990262195771884,8.99415731746313
