id,trial,prob_recip,pe,svcho
sub-2025,1,0.5,-0.5,9.0
sub-2025,2,0.5,-0.5,9.0
sub-2025,3,0.28815516401878066,-0.28815516401878066,7.728930984112684
sub-2025,4,0.5,-0.5,9.0
sub-2025,5,0.18861848893896843,-0.18861848893896843,7.13171093363381
sub-2025,6,0.10870278323436602,-0.10870278323436602,9.0
sub-2025,7,0.5,0.5,9.0
sub-2025,8,0.5,-0.5,9.0
sub-2025,9,0.28815516401878066,-0.28815516401878066,9.0
sub-2025,10,0.5443593716434472,0.45564062835655283,9.532312459721366
sub-2025,11,0.5908506390548026,-0.5908506390548026,9.545103834328817
sub-2025,12,0.340513325614876,-0.340513325614876,9.0
sub-2025,13,0.26015023861797554,-0.26015023861797554,7.560901431707853
sub-2025,14,0.3613273420089077,0.6386726579910923,8.167964052053446
sub-2025,15,0.4264942728817832,0.5735057271182168,8.558965637290699
sub-2025,16,0.37014747055933545,0.6298525294406645,8.220884823356013
sub-2025,17,0.4860240989244607,0.5139759010755394,8.83228918709353
sub-2025,18,0.23533826358104157,-0.23533826358104157,7.41202958148625
sub-2025,19,0.4429737690957129,0.557026230904287,8.657842614574278
sub-2025,20,0.16023521214309022,-0.16023521214309022,9.0
sub-2025,21,0.5311885209400365,0.46881147905996345,9.187131125640219
sub-2025,22,0.4998347188995877,0.5001652811004123,8.999008313397526
sub-2025,23,0.5508690568983462,0.4491309431016538,9.305214341390077
sub-2025,24,0.5687105876089638,0.43128941239103624,9.824527051307566
sub-2025,25,0.6127171799874366,0.3872828200125634,10.35260615984924
sub-2025,26,0.6522335620404835,0.34776643795951645,10.826802744485803
sub-2025,27,0.5783986627235486,0.42160133727645144,9.940783952682583
sub-2025,28,0.30580228358569334,-0.30580228358569334,7.83481370151416
sub-2025,29,0.6132170308943289,0.3867829691056711,10.358604370731946
sub-2025,30,0.6526824106865328,0.34731758931346723,10.832188928238393
sub-2025,31,0.6419183470809667,0.35808165291903327,10.703020164971601
sub-2025,32,0.23750148380652703,-0.23750148380652703,9.0
sub-2025,33,0.25522893826039406,-0.25522893826039406,9.0
sub-2025,34,0.6551656623900362,0.34483433760996385,11.792981923020651
sub-2025,35,0.6422230609558642,0.35777693904413577,11.560015097205556
sub-2025,36,0.6787288120051339,0.3212711879948661,12.21711861609241
sub-2025,37,0.314948356285497,-0.314948356285497,7.889690137712982
sub-2025,38,0.1815079905257855,-0.1815079905257855,9.0
sub-2025,39,0.6839063514045254,0.3160936485954746,12.310314325281457
sub-2025,40,0.7161589501178769,-0.7161589501178769,12.890861102121784
sub-2025,41,0.6251278710513449,-0.6251278710513449,11.252301678924209
sub-2025,42,0.2592138979000805,-0.2592138979000805,7.5552833874004826
sub-2025,43,0.1493876465306903,-0.1493876465306903,9.0
sub-2025,44,0.6634203354703265,0.3365796645296735,10.961044025643918
sub-2025,45,0.19514476888085028,-0.19514476888085028,9.0
