id,trial,prob_recip,pe,svcho
sub-2001,1,0.5,-0.5,9.0
sub-2001,2,0.5,0.5,9.0
sub-2001,3,0.5,0.5,9.0
sub-2001,4,0.5055266472458196,0.49447335275418036,9.066319766949835
sub-2001,5,0.5109922068320798,0.4890077931679202,9.131906481984958
sub-2001,6,0.5,-0.5,9.0
sub-2001,7,0.47670275254467825,-0.47670275254467825,9.0
sub-2001,8,0.5028400417761288,-0.5028400417761288,9.034080501313547
sub-2001,9,0.4794104640087232,-0.4794104640087232,9.0
sub-2001,10,0.4843749145000293,-0.4843749145000293,9.0
sub-2001,11,0.48422418689282115,-0.48422418689282115,9.0
sub-2001,12,0.48802797553399635,-0.48802797553399635,9.0
sub-2001,13,0.4895205089206525,-0.4895205089206525,8.811369160571745
sub-2001,14,0.5056513804513526,-0.5056513804513526,9.0
sub-2001,15,0.49073848276873583,-0.49073848276873583,9.0
sub-2001,16,0.4929715755294697,-0.4929715755294697,9.0
sub-2001,17,0.49290377573388533,0.5070962242661147,8.914845308806624
sub-2001,18,0.49850885963629704,0.501491140363703,8.982106315635566
sub-2001,19,0.49528614985556857,-0.49528614985556857,9.0
sub-2001,20,0.502542085331734,0.49745791466826605,9.030505023980808
sub-2001,21,0.4963882226911134,-0.4963882226911134,9.0
sub-2001,22,0.49683849726530827,-0.49683849726530827,9.0
sub-2001,23,0.4972326368193103,-0.4972326368193103,8.950187462747586
sub-2001,24,0.5053927227437988,0.49460727725620124,9.064712672925586
sub-2001,25,0.49787963146149844,-0.49787963146149844,8.97455557753798
sub-2001,26,0.5095058931763498,0.49049410682365024,9.114070718116198
sub-2001,27,0.5149274689854851,-0.5149274689854851,9.268694441738733
sub-2001,28,0.5012224232911363,0.4987775767088637,9.007334539746818
sub-2001,29,0.4830190796373651,-0.4830190796373651,9.0
sub-2001,30,0.5058958472604416,-0.5058958472604416,9.0
sub-2001,31,0.48698912757711915,-0.48698912757711915,8.921934765462716
sub-2001,32,0.494678018623261,0.505321981376739,8.936136223479132
sub-2001,33,0.5039542490037003,0.49604575099629966,9.023725494022202
sub-2001,34,0.500230642252626,0.49976935774737397,9.00415156054727
sub-2001,35,0.5082606693478143,0.49173933065218567,9.148692048260658
sub-2001,36,0.4790404704040234,-0.4790404704040234,9.0
sub-2001,37,0.5044093128176558,0.4955906871823442,9.079367630717805
sub-2001,38,0.4839406958048691,-0.4839406958048691,9.0
sub-2001,39,0.5086545981967363,-0.5086545981967363,9.155782767541254
sub-2001,40,0.4849540941097831,-0.4849540941097831,9.0
sub-2001,41,0.5070381256387114,-0.5070381256387114,9.126686261496806
sub-2001,42,0.4884717460630085,-0.4884717460630085,9.0
sub-2001,43,0.4854808228196166,-0.4854808228196166,9.0
sub-2001,44,0.4872909057132855,-0.4872909057132855,9.0
sub-2001,45,0.48887532843067527,-0.48887532843067527,9.0
