id,trial,prob_recip,pe,svcho
sub-2019,1,0.5,0.5,9.0
sub-2019,2,0.5,-0.5,9.0
sub-2019,3,0.5,-0.5,9.0
sub-2019,4,0.5,0.5,9.0
sub-2019,5,0.5000882205506605,0.4999117794493395,9.000529323303963
sub-2019,6,0.5005309616041864,0.4994690383958136,9.00318576962512
sub-2019,7,0.50056682820267,0.49943317179733004,9.00340096921602
sub-2019,8,0.5,-0.5,9.0
sub-2019,9,0.5007614090385092,0.4992385909614908,9.00913690846211
sub-2019,10,0.500124087149144,0.499875912850856,9.001489045789729
sub-2019,11,0.5,-0.5,9.0
sub-2019,12,0.5003426098569448,0.4996573901430552,9.006166977425007
sub-2019,13,0.5002369931589776,-0.5002369931589776,9.002843917907732
sub-2019,14,0.41692379452210737,-0.41692379452210737,9.0
sub-2019,15,0.4661366456160766,-0.4661366456160766,9.0
sub-2019,16,0.5001113639382023,-0.5001113639382023,9.002004550887643
sub-2019,17,0.5000453939426246,-0.5000453939426246,9.0
sub-2019,18,0.5000185033868259,0.49998149661317415,9.00022204064191
sub-2019,19,0.494373522026061,0.505626477973939,8.932482264312732
sub-2019,20,0.4956907762416264,0.5043092237583736,8.948289314899517
sub-2019,21,0.5002194958651909,0.4997805041348091,9.001316975191145
sub-2019,22,0.4987790206203716,-0.4987790206203716,9.0
sub-2019,23,0.4999741918683429,-0.4999741918683429,8.999690302420115
sub-2019,24,0.0,0.0,9.0
sub-2019,25,0.29619101408685067,-0.29619101408685067,9.0
sub-2019,26,0.41692379452210737,-0.41692379452210737,9.0
sub-2019,27,0.4999862603728278,-0.4999862603728278,8.9997526867109
sub-2019,28,0.48619668816678996,-0.48619668816678996,9.0
sub-2019,29,0.5000028447950736,0.4999971552049264,9.000034137540883
sub-2019,30,0.41692379452210737,-0.41692379452210737,9.0
sub-2019,31,0.4661366456160766,-0.4661366456160766,9.0
sub-2019,32,0.5002169009303812,0.4997830990696188,9.002602811164575
sub-2019,33,0.494373522026061,-0.494373522026061,9.0
sub-2019,34,0.49993668549121756,-0.49993668549121756,9.0
sub-2019,35,0.49906514711944044,-0.49906514711944044,9.0
sub-2019,36,0.4999894801417173,-0.4999894801417173,9.0
sub-2019,37,0.4999957119167029,-0.4999957119167029,9.0
sub-2019,38,0.4999982521001834,-0.4999982521001834,8.9999895126011
sub-2019,39,0.5000069672000379,0.4999930327999621,9.000041803200228
sub-2019,40,0.4999894801417173,0.5000105198582827,8.999810642550912
sub-2019,41,0.5005337941615038,-0.5005337941615038,9.003202764969023
sub-2019,42,0.4661366456160766,-0.4661366456160766,9.0
sub-2019,43,0.29619101408685067,-0.29619101408685067,9.0
sub-2019,44,0.41692379452210737,-0.41692379452210737,9.0
sub-2019,45,0.5000356706207592,0.49996432937924085,9.000642071173665
