id,trial,prob_recip,pe,svcho
sub-1009,1,0.5,0.5,9.0
sub-1009,2,0.5,-0.5,9.0
sub-1009,3,0.4993296190045961,-0.4993296190045961,8.995977714027577
sub-1009,4,0.49866013683055016,-0.49866013683055016,8.975882462949903
sub-1009,5,0.4979915522727567,-0.4979915522727567,9.0
sub-1009,6,0.5005532213904067,0.4994467786095933,9.006638656684881
sub-1009,7,0.5011058306729997,0.49889416932700026,9.019904952113995
sub-1009,8,0.4979915522727567,-0.4979915522727567,8.987949313636541
sub-1009,9,0.5,0.5,9.0
sub-1009,10,0.5016578285250415,0.4983421714749585,9.019893942300499
sub-1009,11,0.5022092156230448,0.49779078437695523,9.039765881214805
sub-1009,12,0.5005532213904067,0.4994467786095933,9.006638656684881
sub-1009,13,0.502759992642774,-0.502759992642774,9.049679867569933
sub-1009,14,0.5020859111541398,-0.5020859111541398,9.037546400774517
sub-1009,15,0.5011058306729997,0.49889416932700026,9.013269968075997
sub-1009,16,0.5020859111541398,0.4979140888458602,9.012515466924839
sub-1009,17,0.5016578285250415,-0.5016578285250415,9.0
sub-1009,18,0.497323864127726,-0.497323864127726,8.983943184766357
sub-1009,19,0.5016578285250415,0.4983421714749585,9.019893942300499
sub-1009,20,0.5026368246032086,-0.5026368246032086,9.031641895238502
sub-1009,21,0.5022092156230448,0.49779078437695523,9.013255293738268
sub-1009,22,0.502759992642774,0.49724000735722595,9.016559955856644
sub-1009,23,0.503310160259246,0.496689839740754,9.019860961555477
sub-1009,24,0.4966570711935819,-0.4966570711935819,8.959884854322983
sub-1009,25,0.49599117227005957,-0.49599117227005957,8.975947033620358
sub-1009,26,0.49532616615850367,-0.49532616615850367,9.0
sub-1009,27,0.5019629082536002,0.49803709174639976,9.035332348564804
sub-1009,28,0.49532616615850367,-0.49532616615850367,8.971956996951022
sub-1009,29,0.5038597191467306,0.49614028085326944,9.046316629760767
sub-1009,30,0.5025139577983403,-0.5025139577983403,9.045251240370126
sub-1009,31,0.5044086699787513,0.49559133002124867,9.052904039745016
sub-1009,32,0.5049570134280871,-0.5049570134280871,9.059484161137044
sub-1009,33,0.5042799862574908,0.4957200137425092,9.05135983508989
sub-1009,34,0.4946620516618658,-0.4946620516618658,9.0
sub-1009,35,0.4946620516618658,-0.4946620516618658,8.903916929913583
sub-1009,36,0.504828472088001,0.49517152791199903,9.028970832528007
sub-1009,37,0.49399882758470254,-0.49399882758470254,9.0
sub-1009,38,0.5018402061838738,-0.5018402061838738,9.03312371130973
sub-1009,39,0.49399882758470254,-0.49399882758470254,9.0
sub-1009,40,0.5053763510503235,0.4946236489496765,9.064516212603882
sub-1009,41,0.49399882758470254,-0.49399882758470254,9.0
sub-1009,42,0.5011673579099633,0.49883264209003675,9.02101244237934
sub-1009,43,0.5017192876856379,0.4982807123143621,9.020631452227654
sub-1009,44,0.5022706067825967,-0.5022706067825967,9.013623640695581
sub-1009,45,0.5059236238159235,-0.5059236238159235,9.071083485791082
