id,trial,prob_recip,pe,svcho
sub-2005,1,0.5,0.5,9.0
sub-2005,2,0.5,-0.5,9.0
sub-2005,3,0.5001290825764125,-0.5001290825764125,9.002323486375426
sub-2005,4,0.5,-0.5,9.0
sub-2005,5,0.49981520920588335,-0.49981520920588335,8.9988912552353
sub-2005,6,0.5,0.5,9.0
sub-2005,7,0.5001290825764125,0.49987091742358747,9.000774495458476
sub-2005,8,0.5001290825764125,-0.5001290825764125,9.000774495458476
sub-2005,9,0.500258131828202,0.499741868171798,9.003097581938423
sub-2005,10,0.5003871477639716,0.49961285223602836,9.00696865975149
sub-2005,11,0.4996304867070419,-0.4996304867070419,8.995565840484502
sub-2005,12,0.49994424407575233,-0.49994424407575233,8.999330928909028
sub-2005,13,0.49975947388799874,-0.49975947388799874,8.997113686655986
sub-2005,14,0.4995747719879046,0.5004252280120953,8.992345895782282
sub-2005,15,0.5005161303923225,0.49948386960767754,9.00619356470787
sub-2005,16,0.499445832478235,-0.499445832478235,9.0
sub-2005,17,0.49970396434337183,0.5002960356566282,8.998223786060231
sub-2005,18,0.499445832478235,-0.499445832478235,8.99002498460823
sub-2005,19,0.4998331233458749,0.5001668766541252,8.99899874007525
sub-2005,20,0.5006450797218533,-0.5006450797218533,9.01161143499336
sub-2005,21,0.49996224900402425,0.5000377509959757,8.999773494024145
sub-2005,22,0.4992612464942312,-0.4992612464942312,8.991134957930775
sub-2005,23,0.49907672872980857,-0.49907672872980857,8.994460372378851
sub-2005,24,0.49889227915975437,-0.49889227915975437,8.986707349917053
sub-2005,25,0.5006450797218533,0.49935492027814665,9.00387047833112
sub-2005,26,0.5000913413264284,0.4999086586735716,9.001644143875712
sub-2005,27,0.4987078977588652,-0.4987078977588652,8.992247386553192
sub-2005,28,0.5007739957611609,-0.5007739957611609,9.0
sub-2005,29,0.5002204003216933,-0.5002204003216933,9.00264480386032
sub-2005,30,0.498523584501947,-0.498523584501947,8.982283014023364
sub-2005,31,0.5007739957611609,0.4992260042388391,9.004643974566966
sub-2005,32,0.5000355280716758,0.49996447192832416,9.00042633686011
sub-2005,33,0.5009028785188394,0.4990971214811606,9.005417271113036
sub-2005,34,0.498339339363815,-0.498339339363815,9.0
sub-2005,35,0.498339339363815,-0.498339339363815,8.99003603618289
sub-2005,36,0.5010317280034811,0.49896827199651894,9.012380736041774
sub-2005,37,0.5011605442236758,0.49883945577632416,9.020889796026164
sub-2005,38,0.5012893271880114,0.49871067281198855,9.007735963128068
sub-2005,39,0.5014180769050735,0.49858192309492655,9.008508461430441
sub-2005,40,0.5001646014759783,0.4998353985240217,9.00098760885587
sub-2005,41,0.49815516231929385,0.5018448376807061,8.988930973915764
sub-2005,42,0.49828472116850814,-0.49828472116850814,8.989708327011048
sub-2005,43,0.5002936415580256,0.4997063584419744,9.003523698696307
sub-2005,44,0.4981005643098663,-0.4981005643098663,8.988603385859198
sub-2005,45,0.5004226483264204,0.49957735167357964,9.005071779917044
