id,trial,prob_recip,pe,svcho
sub-2033,1,0.5,-0.5,9.0
sub-2033,2,0.5,-0.5,9.0
sub-2033,3,0.5,-0.5,9.0
sub-2033,4,0.5,0.5,9.0
sub-2033,5,0.5,0.5,9.0
sub-2033,6,0.5,-0.5,9.0
sub-2033,7,0.5,-0.5,9.0
sub-2033,8,0.5,-0.5,9.0
sub-2033,9,0.5,0.5,9.0
sub-2033,10,0.5,0.5,9.0
sub-2033,11,1.0,0.0,15.0
sub-2033,12,0.5,-0.5,9.0
sub-2033,13,0.5,-0.5,9.0
sub-2033,14,0.5,-0.5,9.0
sub-2033,15,0.5,0.5,9.0
sub-2033,16,0.5,0.5,9.0
sub-2033,17,0.5,0.5,9.0
sub-2033,18,1.0,0.0,12.0
sub-2033,19,0.5,-0.5,9.0
sub-2033,20,0.0,0.0,9.0
sub-2033,21,0.5,0.5,9.0
sub-2033,22,0.5,-0.5,9.0
sub-2033,23,0.5,-0.5,9.0
sub-2033,24,0.5,0.5,9.0
sub-2033,25,0.5,0.5,9.0
sub-2033,26,1.0,0.0,18.0
sub-2033,27,1.0,-1.0,9.0
sub-2033,28,0.5,-0.5,9.0
sub-2033,29,0.0,0.0,3.0
sub-2033,30,0.0,0.0,0.0
sub-2033,31,0.5,-0.5,9.0
sub-2033,32,0.5,0.5,9.0
sub-2033,33,1.0,0.0,15.0
sub-2033,34,0.5,-0.5,9.0
sub-2033,35,0.0,0.0,6.0
sub-2033,36,0.5,0.5,9.0
sub-2033,37,1.0,0.0,18.0
sub-2033,38,1.0,0.0,15.0
sub-2033,39,0.5,-0.5,9.0
sub-2033,40,0.0,0.0,9.0
sub-2033,41,0.5,0.5,9.0
sub-2033,42,0.5,0.5,9.0
sub-2033,43,1.0,0.0,15.0
sub-2033,44,0.5,-0.5,9.0
sub-2033,45,0.0,0.0,9.0
