onset,duration,event,trial_type,response_time,response_key,stim_file,trial_earnings
0,NaN,Decision,Neutral      ,NaN,NaN,images/C1f01.jpg,9
3.97966277,6,Response,Neutral      ,NaN,NaN,images/C1f01.jpg,9
9.97936865,2,Thinking,Neutral      ,NaN,NaN,images/C1f01.jpg,9
9.99618048,2,Feedback,Neutral      ,NaN,NaN,images/C1f01.jpg,9
16.00504094,1.3143827,Decision,Trustworthy  ,1.3143827,2,images/A1f01.jpg,12
17.33002259,4.6856173,Response,Trustworthy  ,1.3143827,2,images/A1f01.jpg,12
22.01287,2,Thinking,Trustworthy  ,1.3143827,2,images/A1f01.jpg,12
24.01592152,2,Feedback,Trustworthy  ,1.3143827,2,images/A1f01.jpg,12
40.02122414,2.1322088,Decision,Neutral      ,2.1322088,3,images/C1f01.jpg,3
42.16381236,3.8677912,Response,Neutral      ,2.1322088,3,images/C1f01.jpg,3
46.03021886,2,Thinking,Neutral      ,2.1322088,3,images/C1f01.jpg,3
48.03349964,2,Feedback,Neutral      ,2.1322088,3,images/C1f01.jpg,3
54.03870498,1.4465693,Decision,Untrustworthy,1.4465693,1,images/B1f01.jpg,9
55.49801572,8.5534307,Response,Untrustworthy,1.4465693,1,images/B1f01.jpg,9
64.04700793,2,Thinking,Untrustworthy,1.4465693,1,images/B1f01.jpg,9
64.06746919,2,Feedback,Untrustworthy,1.4465693,1,images/B1f01.jpg,9
72.0676097,1.4006565,Decision,Untrustworthy,1.4006565,2,images/B1f01.jpg,6
73.48176481,4.5993435,Response,Untrustworthy,1.4006565,2,images/B1f01.jpg,6
78.08077096,2,Thinking,Untrustworthy,1.4006565,2,images/B1f01.jpg,6
80.08369676,2,Feedback,Untrustworthy,1.4006565,2,images/B1f01.jpg,6
86.08465989,0.8320114,Decision,Trustworthy  ,0.8320114,4,images/A1f01.jpg,18
86.93188343,5.1679886,Response,Trustworthy  ,0.8320114,4,images/A1f01.jpg,18
92.09800548,2,Thinking,Trustworthy  ,0.8320114,4,images/A1f01.jpg,18
94.10116452,2,Feedback,Trustworthy  ,0.8320114,4,images/A1f01.jpg,18
102.10183524,1.8338956,Decision,Neutral      ,1.8338956,4,images/C1f01.jpg,18
103.94914297,4.1661044,Response,Neutral      ,1.8338956,4,images/C1f01.jpg,18
