onset,duration,event,trial_type,response_time,response_key,stim_file,trial_earnings
0,NaN,Decision,Trustworthy  ,NaN,NaN,images/B1f01.jpg,9
3.992353,6,Response,Trustworthy  ,NaN,NaN,images/B1f01.jpg,9
9.9922987,2,Thinking,Trustworthy  ,NaN,NaN,images/B1f01.jpg,9
10.0038733,2,Feedback,Trustworthy  ,NaN,NaN,images/B1f01.jpg,9
14.011875,2.000462,Decision,Trustworthy  ,2.000462,4,images/B1f01.jpg,18
16.0261009,3.999538,Response,Trustworthy  ,2.000462,4,images/B1f01.jpg,18
20.0254757,2,Thinking,Trustworthy  ,2.000462,4,images/B1f01.jpg,18
22.0285889,2,Feedback,Trustworthy  ,2.000462,4,images/B1f01.jpg,18
28.0292423,1.883867,Decision,Neutral      ,1.883867,3,images/A1f01.jpg,15
29.9262711,4.116133,Response,Neutral      ,1.883867,3,images/A1f01.jpg,15
34.0425954,2,Thinking,Neutral      ,1.883867,3,images/A1f01.jpg,15
36.0454526,2,Feedback,Neutral      ,1.883867,3,images/A1f01.jpg,15
46.0465395,2.767159,Decision,Trustworthy  ,2.767159,4,images/B1f01.jpg,18
48.8268968,3.232841,Response,Trustworthy  ,2.767159,4,images/B1f01.jpg,18
52.0595923,2,Thinking,Trustworthy  ,2.767159,4,images/B1f01.jpg,18
54.0619524,2,Feedback,Trustworthy  ,2.767159,4,images/B1f01.jpg,18
68.0638022,1.983929,Decision,Trustworthy  ,1.983929,3,images/B1f01.jpg,15
70.0607333,4.016071,Response,Trustworthy  ,1.983929,3,images/B1f01.jpg,15
74.077041,2,Thinking,Trustworthy  ,1.983929,3,images/B1f01.jpg,15
76.0795663,2,Feedback,Trustworthy  ,1.983929,3,images/B1f01.jpg,15
82.0805777,3.166926,Decision,Trustworthy  ,3.166926,4,images/B1f01.jpg,18
85.2608831,2.833074,Response,Trustworthy  ,3.166926,4,images/B1f01.jpg,18
88.0940301,2,Thinking,Trustworthy  ,3.166926,4,images/B1f01.jpg,18
90.0960603,2,Feedback,Trustworthy  ,3.166926,4,images/B1f01.jpg,18
96.0973462,2.25041,Decision,Trustworthy  ,2.25041,4,images/B1f01.jpg,18
98.3613344,3.74959,Response,Trustworthy  ,2.25041,4,images/B1f01.jpg,18
102.1107788,2,Thinking,Trustworthy  ,2.25041,4,images/B1f01.jpg,18
104.1134874,2,Feedback,Trustworthy  ,2.25041,4,images/B1f01.jpg,18
118.1148409,1.833784,Decision,Trustworthy  ,1.833784,4,images/B1f01.jpg,0
119.9621547,4.166216,Response,Trustworthy  ,1.833784,4,images/B1f01.jpg,0
124.1281877,2,Thinking,Trustworthy  ,1.833784,4,images/B1f01.jpg,0
126.13091,2,Feedback,Trustworthy  ,1.833784,4,images/B1f01.jpg,0
132.1313594,3.017215,Decision,Untrustworthy,3.017215,2,images/C1f01.jpg,6
135.162551,2.982785,Response,Untrustworthy,3.017215,2,images/C1f01.jpg,6
138.1453332,2,Thinking,Untrustworthy,3.017215,2,images/C1f01.jpg,6
140.1479062,2,Feedback,Untrustworthy,3.017215,2,images/C1f01.jpg,6
148.1487583,2.600495,Decision,Untrustworthy,2.600495,2,images/C1f01.jpg,6
150.762935,3.399505,Response,Untrustworthy,2.600495,2,images/C1f01.jpg,6
154.1623794,2,Thinking,Untrustworthy,2.600495,2,images/C1f01.jpg,6
156.1652707,2,Feedback,Untrustworthy,2.600495,2,images/C1f01.jpg,6
168.1665948,2.017231,Decision,Neutral      ,2.017231,3,images/A1f01.jpg,3
170.1968205,3.982769,Response,Neutral      ,2.017231,3,images/A1f01.jpg,3
174.179481,2,Thinking,Neutral      ,2.017231,3,images/A1f01.jpg,3
176.1825163,2,Feedback,Neutral      ,2.017231,3,images/A1f01.jpg,3
182.183342,2.018047,Decision,Untrustworthy,2.018047,4,images/C1f01.jpg,0
184.2146058,3.981953,Response,Untrustworthy,2.018047,4,images/C1f01.jpg,0
188.196551,2,Thinking,Untrustworthy,2.018047,4,images/C1f01.jpg,0
190.1996353,2,Feedback,Untrustworthy,2.018047,4,images/C1f01.jpg,0
196.2002537,1.884087,Decision,Neutral      ,1.884087,3,images/A1f01.jpg,3
198.0976033,4.115913,Response,Neutral      ,1.884087,3,images/A1f01.jpg,3
202.2135478,2,Thinking,Neutral      ,1.884087,3,images/A1f01.jpg,3
204.2164876,2,Feedback,Neutral      ,1.884087,3,images/A1f01.jpg,3
210.2170419,3.517322,Decision,Untrustworthy,3.517322,1,images/C1f01.jpg,9
213.7478735,6.482678,Response,Untrustworthy,3.517322,1,images/C1f01.jpg,9
220.2309349,2,Thinking,Untrustworthy,3.517322,1,images/C1f01.jpg,9
220.2413384,2,Feedback,Untrustworthy,3.517322,1,images/C1f01.jpg,9
230.2510385,2.467151,Decision,Untrustworthy,2.467151,1,images/C1f01.jpg,9
232.7318844,7.532849,Response,Untrustworthy,2.467151,1,images/C1f01.jpg,9
240.2647255,2,Thinking,Untrustworthy,2.467151,1,images/C1f01.jpg,9
240.2712566,2,Feedback,Untrustworthy,2.467151,1,images/C1f01.jpg,9
244.2678497,2.950679,Decision,Neutral      ,2.950679,3,images/A1f01.jpg,15
247.2321766,3.049321,Response,Neutral      ,2.950679,3,images/A1f01.jpg,15
250.2816224,2,Thinking,Neutral      ,2.950679,3,images/A1f01.jpg,15
252.284531,2,Feedback,Neutral      ,2.950679,3,images/A1f01.jpg,15
258.2856516,1.833963,Decision,Neutral      ,1.833963,1,images/A1f01.jpg,9
260.1324822,8.166037,Response,Neutral      ,1.833963,1,images/A1f01.jpg,9
268.2988372,2,Thinking,Neutral      ,1.833963,1,images/A1f01.jpg,9
268.3053489,2,Feedback,Neutral      ,1.833963,1,images/A1f01.jpg,9
272.3188046,3.350341,Decision,Trustworthy  ,3.350341,1,images/B1f01.jpg,9
275.682817,6.649659,Response,Trustworthy  ,3.350341,1,images/B1f01.jpg,9
282.3324216,2,Thinking,Trustworthy  ,3.350341,1,images/B1f01.jpg,9
282.3427463,2,Feedback,Trustworthy  ,3.350341,1,images/B1f01.jpg,9
286.3525529,3.083757,Decision,Untrustworthy,3.083757,4,images/C1f01.jpg,0
289.4499072,2.916243,Response,Untrustworthy,3.083757,4,images/C1f01.jpg,0
292.3661408,2,Thinking,Untrustworthy,3.083757,4,images/C1f01.jpg,0
294.3691308,2,Feedback,Untrustworthy,3.083757,4,images/C1f01.jpg,0
300.3693022,2.667269,Decision,Trustworthy  ,2.667269,1,images/B1f01.jpg,9
303.0503995,7.332731,Response,Trustworthy  ,2.667269,1,images/B1f01.jpg,9
310.3832819,2,Thinking,Trustworthy  ,2.667269,1,images/B1f01.jpg,9
310.3930977,2,Feedback,Trustworthy  ,2.667269,1,images/B1f01.jpg,9
316.403283,2.36721,Decision,Neutral      ,2.36721,2,images/A1f01.jpg,12
318.7839663,3.63279,Response,Neutral      ,2.36721,2,images/A1f01.jpg,12
322.4169452,2,Thinking,Neutral      ,2.36721,2,images/A1f01.jpg,12
324.4198094,2,Feedback,Neutral      ,2.36721,2,images/A1f01.jpg,12
330.4200292,3.017462,Decision,Untrustworthy,3.017462,1,images/C1f01.jpg,9
333.4511284,6.982538,Response,Untrustworthy,3.017462,1,images/C1f01.jpg,9
340.4341921,2,Thinking,Untrustworthy,3.017462,1,images/C1f01.jpg,9
340.4444175,2,Feedback,Untrustworthy,3.017462,1,images/C1f01.jpg,9
349.9962567,2.667062,Decision,Trustworthy  ,2.667062,4,images/B1f01.jpg,18
352.6760737,3.332938,Response,Trustworthy  ,2.667062,4,images/B1f01.jpg,18
356.009028,2,Thinking,Trustworthy  ,2.667062,4,images/B1f01.jpg,18
358.0118325,2,Feedback,Trustworthy  ,2.667062,4,images/B1f01.jpg,18
366.0126968,1.517201,Decision,Neutral      ,1.517201,3,images/A1f01.jpg,15
367.5431251,4.482799,Response,Neutral      ,1.517201,3,images/A1f01.jpg,15
372.0262101,2,Thinking,Neutral      ,1.517201,3,images/A1f01.jpg,15
