"onset"	"duration"	"event"	"trial_type"	"response_time"	"response_key"	"stim_file"	"trial_earnings"
0.0143027000012808	3.8216345999972	"Decision"	"Neutral"	3.8216345999972	1	"images/C1f01.jpg"	9
3.86649549999856	6.1783654000028	"Response"	"Neutral"	3.8216345999972	1	"images/C1f01.jpg"	9
10.0492728999961	2	"Thinking"	"Neutral"	3.8216345999972	1	"images/C1f01.jpg"	9
10.0606292000011	2	"Feedback"	"Neutral"	3.8216345999972	1	"images/C1f01.jpg"	9
14.0689230999997	2.30056020000484	"Decision"	"Neutral"	2.30056020000484	2	"images/C1f01.jpg"	12
16.3833761999995	3.69943979999516	"Response"	"Neutral"	2.30056020000484	2	"images/C1f01.jpg"	12
20.0826648000075	2	"Thinking"	"Neutral"	2.30056020000484	2	"images/C1f01.jpg"	12
22.0850521999964	2	"Feedback"	"Neutral"	2.30056020000484	2	"images/C1f01.jpg"	12
28.090464199995	2.66381230000115	"Decision"	"Untrustworthy"	2.66381230000115	1	"images/A1f01.jpg"	9
30.7669431999966	7.33618769999885	"Response"	"Untrustworthy"	2.66381230000115	1	"images/A1f01.jpg"	9
38.0997754999989	2	"Thinking"	"Untrustworthy"	2.66381230000115	1	"images/A1f01.jpg"	9
38.1099551999941	2	"Feedback"	"Untrustworthy"	2.66381230000115	1	"images/A1f01.jpg"	9
46.1201946999936	3.90080029999081	"Decision"	"Neutral"	3.90080029999081	2	"images/C1f01.jpg"	12
50.0343339999963	2.09919970000919	"Response"	"Neutral"	3.90080029999081	2	"images/C1f01.jpg"	12
52.1335127000057	2	"Thinking"	"Neutral"	3.90080029999081	2	"images/C1f01.jpg"	12
54.1361171000026	2	"Feedback"	"Neutral"	3.90080029999081	2	"images/C1f01.jpg"	12
68.1427109000069	2.73219890000473	"Decision"	"Trustworthy"	2.73219890000473	3	"images/B1f01.jpg"	15
70.884876199998	3.26780109999527	"Response"	"Trustworthy"	2.73219890000473	3	"images/B1f01.jpg"	15
74.1507853999938	2	"Thinking"	"Trustworthy"	2.73219890000473	3	"images/B1f01.jpg"	15
76.1535032999964	2	"Feedback"	"Trustworthy"	2.73219890000473	3	"images/B1f01.jpg"	15
82.1540084000007	1.83384940000542	"Decision"	"Trustworthy"	1.83384940000542	4	"images/B1f01.jpg"	18
84.0018478999991	4.16615059999458	"Response"	"Trustworthy"	1.83384940000542	4	"images/B1f01.jpg"	18
88.1678035000077	2	"Thinking"	"Trustworthy"	1.83384940000542	4	"images/B1f01.jpg"	18
90.1704521000065	2	"Feedback"	"Trustworthy"	1.83384940000542	4	"images/B1f01.jpg"	18
96.1711957999942	1.78383380000014	"Decision"	"Neutral"	1.78383380000014	3	"images/C1f01.jpg"	15
97.9688672000048	4.21616619999986	"Response"	"Neutral"	1.78383380000014	3	"images/C1f01.jpg"	15
102.185073200002	2	"Thinking"	"Neutral"	1.78383380000014	3	"images/C1f01.jpg"	15
104.188115900004	2	"Feedback"	"Neutral"	1.78383380000014	3	"images/C1f01.jpg"	15
118.189280499995	1.71715699999186	"Decision"	"Untrustworthy"	1.71715699999186	2	"images/A1f01.jpg"	12
119.919447299995	4.28284300000814	"Response"	"Untrustworthy"	1.71715699999186	2	"images/A1f01.jpg"	12
124.202258599995	2	"Thinking"	"Untrustworthy"	1.71715699999186	2	"images/A1f01.jpg"	12
126.205295899999	2	"Feedback"	"Untrustworthy"	1.71715699999186	2	"images/A1f01.jpg"	12
132.205757999996	1.56714800000191	"Decision"	"Untrustworthy"	1.56714800000191	3	"images/A1f01.jpg"	3
133.786490700004	4.43285199999809	"Response"	"Untrustworthy"	1.56714800000191	3	"images/A1f01.jpg"	3
138.219172800003	2	"Thinking"	"Untrustworthy"	1.56714800000191	3	"images/A1f01.jpg"	3
140.222114100005	2	"Feedback"	"Untrustworthy"	1.56714800000191	3	"images/A1f01.jpg"	3
148.222468199994	1.5505087999918	"Decision"	"Trustworthy"	1.5505087999918	4	"images/B1f01.jpg"	18
149.7868208	4.4494912000082	"Response"	"Trustworthy"	1.5505087999918	4	"images/B1f01.jpg"	18
154.236290999994	2	"Thinking"	"Trustworthy"	1.5505087999918	4	"images/B1f01.jpg"	18
