onset,duration,event,trial_type,response_time,response_key,stim_file,trial_earnings
0,3.3941894,Decision,Trustworthy  ,3.3941894,2,images/A1f01.jpg,12
3.426052,2.6058106,Response,Trustworthy  ,3.3941894,2,images/A1f01.jpg,12
6.0254182,2,Thinking,Trustworthy  ,3.3941894,2,images/A1f01.jpg,12
8.0281291,2,Feedback,Trustworthy  ,3.3941894,2,images/A1f01.jpg,12
14.0285205,2.5338475,Decision,Untrustworthy,2.5338475,3,images/B1f01.jpg,3
16.5763582,3.4661525,Response,Untrustworthy,2.5338475,3,images/B1f01.jpg,3
20.0425416,2,Thinking,Untrustworthy,2.5338475,3,images/B1f01.jpg,3
22.0449006,2,Feedback,Untrustworthy,2.5338475,3,images/B1f01.jpg,3
28.0455841,1.5514522,Decision,Neutral      ,1.5514522,2,images/C1f01.jpg,12
29.6109381,4.4485478,Response,Neutral      ,1.5514522,2,images/C1f01.jpg,12
34.0595847,2,Thinking,Neutral      ,1.5514522,2,images/C1f01.jpg,12
36.0620899,2,Feedback,Neutral      ,1.5514522,2,images/C1f01.jpg,12
46.0629005,3.5505433,Decision,Neutral      ,3.5505433,1,images/C1f01.jpg,9
49.6272948,6.4494567,Response,Neutral      ,3.5505433,1,images/C1f01.jpg,9
56.0766485,2,Thinking,Neutral      ,3.5505433,1,images/C1f01.jpg,9
56.0820379,2,Feedback,Neutral      ,3.5505433,1,images/C1f01.jpg,9
68.0805375,2.91733,Decision,Trustworthy  ,2.91733,2,images/A1f01.jpg,12
71.0112086,3.08267,Response,Trustworthy  ,2.91733,2,images/A1f01.jpg,12
74.0938844,2,Thinking,Trustworthy  ,2.91733,2,images/A1f01.jpg,12
76.096361,2,Feedback,Trustworthy  ,2.91733,2,images/A1f01.jpg,12
82.0972206,1.2673597,Decision,Neutral      ,1.2673597,4,images/C1f01.jpg,18
83.3782968,4.7326403,Response,Neutral      ,1.2673597,4,images/C1f01.jpg,18
88.1109492,2,Thinking,Neutral      ,1.2673597,4,images/C1f01.jpg,18
